T d154 d184 d214 d244
d 150 180 210 240
290 1.102063000E-03 1.049054000E-03 1.013263000E-03 9.931070000E-04
295 1.071937000E-03 1.017173000E-03 9.974490000E-04 9.891560000E-04
300 1.056959000E-03 1.007466000E-03 1.010277000E-03 9.838810000E-04
305 1.121698000E-03 1.074764000E-03 1.063179000E-03 1.059497000E-03
310 1.240994000E-03 1.197985000E-03 1.170486000E-03 1.183789000E-03
315 1.408689000E-03 1.358713000E-03 1.330915000E-03 1.333270000E-03
320 1.690256000E-03 1.604931000E-03 1.575279000E-03 1.557137000E-03
325 1.979329000E-03 1.915889000E-03 1.884330000E-03 1.861635000E-03
330 2.299531000E-03 2.261969000E-03 2.227828000E-03 2.197388000E-03
335 2.741697000E-03 2.694253000E-03 2.654919000E-03 2.619632000E-03
340 3.243065000E-03 3.184645000E-03 3.136001000E-03 3.089959000E-03
