T d154 d184 d214 d244
d 150 180 210 240
290 6.155730000E-04 5.274050000E-04 4.643790000E-04 4.225110000E-04
295 5.919540000E-04 5.138810000E-04 4.610830000E-04 4.219280000E-04
300 5.826510000E-04 5.065550000E-04 4.753490000E-04 4.355740000E-04
305 5.905790000E-04 5.119670000E-04 5.052640000E-04 4.664440000E-04
310 6.560670000E-04 5.501300000E-04 5.230530000E-04 5.211790000E-04
315 7.312400000E-04 6.099810000E-04 5.771160000E-04 5.845170000E-04
320 7.678690000E-04 6.832270000E-04 6.547230000E-04 6.340070000E-04
325 8.292280000E-04 7.883540000E-04 7.616660000E-04 7.410350000E-04
330 9.557830000E-04 9.140720000E-04 8.877390000E-04 8.667480000E-04
335 1.092244000E-03 1.047593000E-03 1.018142000E-03 9.955780000E-04
340 1.247308000E-03 1.195246000E-03 1.157857000E-03 1.131060000E-03
