T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.275039407E+00 1.213212546E+00 6.182686100E-02 1.251140392E+00 1.205934124E+00 4.520626800E-02 2.389901500E-02 7.278422000E-03
295 1.275740606E+00 1.041830028E+00 2.339105780E-01 1.254004213E+00 1.031647102E+00 2.223571110E-01 2.173639300E-02 1.018292600E-02
300 1.277410406E+00 1.219151298E+00 5.825910800E-02 1.257052725E+00 1.210462059E+00 4.659066600E-02 2.035768100E-02 8.689239000E-03
305 1.279786828E+00 1.055037580E+00 2.247492480E-01 1.259932115E+00 1.041623779E+00 2.183083360E-01 1.985471300E-02 1.341380100E-02
310 1.282718278E+00 1.225059748E+00 5.765853000E-02 1.262417676E+00 1.213125430E+00 4.929224600E-02 2.030060200E-02 1.193431800E-02
315 1.285836134E+00 1.070106627E+00 2.157295070E-01 1.264113666E+00 1.053079639E+00 2.110340270E-01 2.172246800E-02 1.702698800E-02
320 1.289083089E+00 1.228700501E+00 6.038258800E-02 1.264957352E+00 1.211808779E+00 5.314857300E-02 2.412573700E-02 1.689172200E-02
325 1.291482294E+00 1.087729573E+00 2.037527210E-01 1.264059128E+00 1.066257591E+00 1.978015370E-01 2.742316600E-02 2.147198200E-02
330 1.292770119E+00 1.228876808E+00 6.389331100E-02 1.261252138E+00 1.205421239E+00 5.583089900E-02 3.151798100E-02 2.345556900E-02
335 1.292228786E+00 1.103991837E+00 1.882369490E-01 1.256070880E+00 1.078534108E+00 1.775367720E-01 3.615790600E-02 2.545772900E-02
340 1.288753598E+00 1.226542573E+00 6.221102500E-02 1.247867061E+00 1.195307189E+00 5.255987200E-02 4.088653700E-02 3.123538400E-02
