T d154 d184 d214 d244
d 150 180 210 240
290 1.525483300E-02 1.495777300E-02 1.485922700E-02 1.481292400E-02
295 1.750795600E-02 1.745527900E-02 1.756641300E-02 1.777246400E-02
300 2.071539800E-02 2.095513900E-02 2.128229500E-02 2.108455200E-02
305 2.465034700E-02 2.508792000E-02 2.560226700E-02 2.597870300E-02
310 2.977963800E-02 3.039666600E-02 3.098905200E-02 3.145880000E-02
315 3.635410800E-02 3.651485800E-02 3.716966500E-02 3.760557200E-02
320 4.215860100E-02 4.280359800E-02 4.328418400E-02 4.366039700E-02
325 4.937677200E-02 5.121549700E-02 5.013199100E-02 5.028879600E-02
330 5.680764500E-02 5.863076800E-02 5.685730400E-02 5.671163700E-02
335 6.340046300E-02 6.295390100E-02 6.463300100E-02 6.164845100E-02
340 7.026451400E-02 6.908184900E-02 7.134864300E-02 6.812047500E-02
