Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.315530088E+00 1.222636094E+00 9.289399400E-02 1.229080573E+00 1.167320354E+00 6.176021900E-02 8.644951500E-02 5.531574000E-02
1.468000E+10 1.315650621E+00 1.223316142E+00 9.233447900E-02 1.250856945E+00 1.182393025E+00 6.846392000E-02 6.479367600E-02 4.092311700E-02
2.154000E+10 1.315825715E+00 1.224288364E+00 9.153735100E-02 1.268328687E+00 1.194706774E+00 7.362191300E-02 4.749702800E-02 2.958159000E-02
3.162000E+10 1.316078943E+00 1.225662159E+00 9.041678400E-02 1.281862207E+00 1.204669275E+00 7.719293200E-02 3.421673600E-02 2.099288400E-02
4.642000E+10 1.316442624E+00 1.227572028E+00 8.887059600E-02 1.292129708E+00 1.212888930E+00 7.924077800E-02 2.431291600E-02 1.468309800E-02
6.813000E+10 1.316960102E+00 1.230168097E+00 8.679200500E-02 1.299877589E+00 1.220016836E+00 7.986075300E-02 1.708251300E-02 1.015126100E-02
1.000000E+11 1.317686621E+00 1.233592307E+00 8.409431400E-02 1.305798932E+00 1.226641156E+00 7.915777600E-02 1.188768900E-02 6.951151000E-03
1.468000E+11 1.318688241E+00 1.237936534E+00 8.075170700E-02 1.310484717E+00 1.233215405E+00 7.726931200E-02 8.203524000E-03 4.721129000E-03
2.154000E+11 1.320035980E+00 1.243189708E+00 7.684627200E-02 1.314415550E+00 1.240005063E+00 7.441048700E-02 5.620430000E-03 3.184645000E-03
3.162000E+11 1.321793826E+00 1.249198483E+00 7.259534300E-02 1.317964955E+00 1.247060936E+00 7.090401900E-02 3.828871000E-03 2.137547000E-03
4.642000E+11 1.324001274E+00 1.255673699E+00 6.832757500E-02 1.321401329E+00 1.254241591E+00 6.715973800E-02 2.599945000E-03 1.432108000E-03
6.813000E+11 1.326655868E+00 1.262257668E+00 6.439820000E-02 1.324889183E+00 1.261295600E+00 6.359358300E-02 1.766685000E-03 9.620680000E-04
1.000000E+12 1.329705686E+00 1.268625227E+00 6.108045900E-02 1.328497203E+00 1.267973507E+00 6.052369600E-02 1.208483000E-03 6.517200000E-04
1.468000E+12 1.333059458E+00 1.274562203E+00 5.849725500E-02 1.332220699E+00 1.274114509E+00 5.810619000E-02 8.387590000E-04 4.476940000E-04
2.154000E+12 1.336612141E+00 1.279985241E+00 5.662690000E-02 1.336016314E+00 1.279671794E+00 5.634452000E-02 5.958270000E-04 3.134470000E-04
3.162000E+12 1.340274172E+00 1.284911841E+00 5.536233100E-02 1.339837838E+00 1.284687375E+00 5.515046300E-02 4.363340000E-04 2.244660000E-04
4.642000E+12 1.343991307E+00 1.289414969E+00 5.457633800E-02 1.343660745E+00 1.289250095E+00 5.441065000E-02 3.305620000E-04 1.648740000E-04
6.813000E+12 1.347749363E+00 1.293588152E+00 5.416121100E-02 1.347490562E+00 1.293463752E+00 5.402681000E-02 2.588010000E-04 1.244000000E-04
1.000000E+13 1.351565986E+00 1.297558780E+00 5.400720600E-02 1.351357541E+00 1.297447923E+00 5.390961800E-02 2.084450000E-04 1.108570000E-04
