N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.160475375E+00 1.153579031E+00 1.147525048E+00 1.141424116E+00
1.600000000E+01 1.254175554E+00 1.251575574E+00 1.249484512E+00 1.246618224E+00
1.700000000E+01 1.321185813E+00 1.317334476E+00 1.313810297E+00 1.312561022E+00
1.549996187E+01 1.227662828E+00 1.223843530E+00 1.222162859E+00 1.220045905E+00
1.649996187E+01 1.282808703E+00 1.279316965E+00 1.277305804E+00 1.275452362E+00
1.674996808E+01 1.300730262E+00 1.295825859E+00 1.294059942E+00 1.292429235E+00
1.624993176E+01 1.267280579E+00 1.264705555E+00 1.262517556E+00 1.260813568E+00
1.574996808E+01 1.241526922E+00 1.238905244E+00 1.235904118E+00 1.234339935E+00
1.524993176E+01 1.206865157E+00 1.202809805E+00 1.199803757E+00 1.197093298E+00
