N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.065347717E+00 1.063386543E+00 1.061402619E+00 1.059373056E+00
1.600000000E+01 1.188527938E+00 1.176386697E+00 1.165398875E+00 1.159591548E+00
1.700000000E+01 1.347004754E+00 1.343508794E+00 1.340358983E+00 1.338608129E+00
1.549996187E+01 1.013385360E+00 1.012337200E+00 1.011515027E+00 1.010821380E+00
1.649996187E+01 1.297111268E+00 1.292957365E+00 1.288664616E+00 1.284933559E+00
1.674996808E+01 1.323656545E+00 1.318688241E+00 1.315854280E+00 1.312945446E+00
1.624993176E+01 1.261858578E+00 1.254936163E+00 1.249015663E+00 1.242413650E+00
1.574996808E+01 1.017051436E+00 1.008872121E+00 1.008123058E+00 1.007533358E+00
1.524993176E+01 1.026818754E+00 1.025500254E+00 1.024293457E+00 1.023152708E+00
