0.000E+0 0
1.000E-2 1.96465945E-13
2.000E-2 4.73399675E-13
3.000E-2 8.64246887E-13
4.000E-2 1.41507351E-12
5.000E-2 2.19404924E-12
6.000E-2 3.29511657E-12
7.000E-2 4.85193121E-12
8.000E-2 7.05309909E-12
9.000E-2 1.01674356E-11
1.000E-1 1.45729245E-11
1.100E-1 2.08091761E-11
1.200E-1 2.96397773E-11
1.300E-1 4.21512166E-11
1.400E-1 5.98900342E-11
1.500E-1 8.50602226E-11
1.600E-1 1.20806349E-10
1.700E-1 1.716191E-10
1.800E-1 2.43917909E-10
1.900E-1 3.46885985E-10
2.000E-1 4.93668541E-10
2.100E-1 7.03092474E-10
2.200E-1 1.00213383E-9
2.300E-1 1.42945902E-9
2.400E-1 2.04050761E-9
2.500E-1 2.91478798E-9
2.600E-1 4.16635038E-9
2.700E-1 5.95882184E-9
2.800E-1 8.5269914E-9
2.900E-1 1.22078006E-8
3.000E-1 1.74848395E-8
3.100E-1 2.50522351E-8
3.200E-1 3.59063878E-8
3.300E-1 5.14776952E-8
3.400E-1 7.38196989E-8
3.500E-1 1.05880693E-7
3.600E-1 1.51893738E-7
3.700E-1 2.17936726E-7
3.800E-1 3.1273631E-7
3.900E-1 4.48823839E-7
4.000E-1 6.44192266E-7
4.100E-1 9.2467839E-7
4.200E-1 1.32738209E-6
4.300E-1 1.90557623E-6
4.400E-1 2.73575639E-6
4.500E-1 3.92776223E-6
