fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 30130416.315 340.1 34.091 2.442692162E-01 1.556525466E-04 2.315449575E-05 1.823782851E-01 1.269700484E-04 6.089902759E-01 0.000000000E+00 
00L2 30156073.1105 339.97 34.104 2.463402158E-01 1.567980879E-04 2.352427088E-05 1.844398351E-01 1.275548518E-04 6.090319716E-01 0.000000000E+00 
00L3 30177063.6263 339.89 34.112 2.462338919E-01 1.575669813E-04 2.372713707E-05 1.842726402E-01 1.287634507E-04 6.115504567E-01 0.000000000E+00 
00L4 30198064.4015 339.86 34.115 2.474608031E-01 1.581022582E-04 2.390489082E-05 1.852287647E-01 1.290515179E-04 6.110014956E-01 0.000000000E+00 
00L5 30219065.9164 339.82 34.119 2.480068041E-01 1.588830605E-04 2.409532611E-05 1.853575515E-01 1.299774403E-04 6.114931770E-01 0.000000000E+00 
00L6 30240296.221 339.81 34.12 2.479103666E-01 1.595670285E-04 2.427019361E-05 1.854288911E-01 1.308748195E-04 6.135294239E-01 0.000000000E+00 
00L7 30261297.107 339.79 34.122 2.483615354E-01 1.607814990E-04 2.453026089E-05 1.862524279E-01 1.316912308E-04 6.143017575E-01 0.000000000E+00 
00L8 30282297.89 339.8 34.121 2.489259796E-01 1.616182506E-04 2.462399874E-05 1.854981981E-01 1.327615743E-04 6.120655753E-01 0.000000000E+00 
00L9 30303298.835 339.8 34.121 2.493193963E-01 1.622786360E-04 2.477722802E-05 1.869399934E-01 1.325260895E-04 6.124001694E-01 0.000000000E+00 
0L10 30324318.182 339.81 34.12 2.499677922E-01 1.628034218E-04 2.506799230E-05 1.883609317E-01 1.330772856E-04 6.159876000E-01 3.822136277E-17 
0L11 30345300.32 339.82 34.119 2.504426508E-01 1.637439277E-04 2.522277277E-05 1.888989828E-01 1.335200040E-04 6.150626173E-01 0.000000000E+00 
0L12 30366290.966 339.85 34.116 2.507205665E-01 1.646788794E-04 2.534597409E-05 1.881553433E-01 1.347163546E-04 6.138766625E-01 0.000000000E+00 
0L13 30387301.628 339.85 34.116 2.505484541E-01 1.657513550E-04 2.552870004E-05 1.878216620E-01 1.359182353E-04 6.147235988E-01 0.000000000E+00 
0L14 30408292.461 339.86 34.115 2.508605003E-01 1.661488073E-04 2.565298650E-05 1.905888148E-01 1.345958891E-04 6.154721707E-01 0.000000000E+00 
0L15 30429293.304 339.89 34.112 2.512007090E-01 1.667007060E-04 2.574833119E-05 1.908773562E-01 1.348883323E-04 6.148805939E-01 0.000000000E+00 
0L16 30450293.729 339.89 34.112 2.520094181E-01 1.674034659E-04 2.590168675E-05 1.888258687E-01 1.371711357E-04 6.139695459E-01 0.000000000E+00 
0L17 30471064.3966 339.92 34.109 2.520124595E-01 1.685587294E-04 2.610865676E-05 1.894094337E-01 1.378439833E-04 6.146264800E-01 0.000000000E+00 
0L18 30492065.1665 339.94 34.107 2.531863129E-01 1.695231504E-04 2.642345970E-05 1.901250691E-01 1.389784009E-04 6.156309448E-01 0.000000000E+00 
0L19 30513066.3152 339.94 34.107 2.535341106E-01 1.700948198E-04 2.663622278E-05 1.908404194E-01 1.395768591E-04 6.176538507E-01 0.000000000E+00 
0L20 30534066.5647 339.96 34.105 2.530045974E-01 1.705340855E-04 2.659972976E-05 1.900298527E-01 1.399765817E-04 6.165064363E-01 0.000000000E+00 
0L21 30555067.2329 339.95 34.106 2.539740821E-01 1.712172473E-04 2.684938695E-05 1.910566959E-01 1.405345449E-04 6.174438425E-01 0.000000000E+00 
0L22 30576058.5641 339.99 34.102 2.537628923E-01 1.720754147E-04 2.690238587E-05 1.906604774E-01 1.411027785E-04 6.160895707E-01 0.000000000E+00 
0L23 30597059.0895 340.01 34.1 2.549806917E-01 1.728005883E-04 2.726395497E-05 1.923720293E-01 1.417337734E-04 6.187801083E-01 0.000000000E+00 
0L24 30618060.0804 340.01 34.1 2.551438991E-01 1.736628256E-04 2.741660994E-05 1.924035015E-01 1.425072912E-04 6.187592468E-01 0.000000000E+00 
0L25 30639060.549 340 34.101 2.556139053E-01 1.740399570E-04 2.740857916E-05 1.929155423E-01 1.420671327E-04 6.161026541E-01 0.000000000E+00 
0L26 30660061.555 340.02 34.099 2.556271348E-01 1.746075462E-04 2.768852281E-05 1.930710864E-01 1.434199329E-04 6.203400568E-01 0.000000000E+00 
0L27 30681062.1355 340.04 34.097 2.558107723E-01 1.753759502E-04 2.773357269E-05 1.915849565E-01 1.447597965E-04 6.181828520E-01 0.000000000E+00 
0L28 30702063.1191 340.03 34.098 2.559699741E-01 1.762554431E-04 2.793962423E-05 1.933247705E-01 1.445159485E-04 6.192827722E-01 0.000000000E+00 
0L29 30723063.6507 340.02 34.099 2.565059752E-01 1.769332113E-04 2.807718741E-05 1.920517536E-01 1.461983882E-04 6.186524746E-01 0.000000000E+00 
0L30 30744064.3537 340.02 34.099 2.564076363E-01 1.770194991E-04 2.804306995E-05 1.927258461E-01 1.454977928E-04 6.178364018E-01 0.000000000E+00 
0L31 30765055.49 340.02 34.099 2.573604221E-01 1.774909688E-04 2.831909483E-05 1.931068182E-01 1.466398910E-04 6.199566853E-01 0.000000000E+00 
0L32 30786056.561 340.03 34.098 2.568104675E-01 1.783296128E-04 2.842449276E-05 1.933865722E-01 1.469776273E-04 6.206639701E-01 0.000000000E+00 
0L33 30807287.144 340.04 34.097 2.577635921E-01 1.789767900E-04 2.860056701E-05 1.947212860E-01 1.468759335E-04 6.199495562E-01 0.000000000E+00 
0L34 30828061.5659 340.03 34.098 2.574069471E-01 1.799193547E-04 2.869589158E-05 1.944423553E-01 1.475978772E-04 6.196145024E-01 0.000000000E+00 
0L35 30849288.547 340.04 34.097 2.582368760E-01 1.801894463E-04 2.887808505E-05 1.937387902E-01 1.490428137E-04 6.206128751E-01 0.000000000E+00 
0L36 30870289.487 340.04 34.097 2.589394129E-01 1.805449534E-04 2.901522966E-05 1.956266703E-01 1.483074639E-04 6.206439122E-01 0.000000000E+00 
0L37 30891290.109 340.05 34.096 2.582235220E-01 1.811538815E-04 2.901093579E-05 1.940626392E-01 1.494774885E-04 6.201807666E-01 0.000000000E+00 
0L38 30912291.159 340.03 34.098 2.590270126E-01 1.818869875E-04 2.928292125E-05 1.947046008E-01 1.503914978E-04 6.215380382E-01 0.000000000E+00 
0L39 30933292.047 340.04 34.097 2.590015573E-01 1.826171298E-04 2.926162524E-05 1.955105355E-01 1.496809776E-04 6.186635878E-01 0.000000000E+00 
0L40 30954295.039 340.04 34.097 2.589269564E-01 1.829018349E-04 2.936470961E-05 1.952161435E-01 1.504268403E-04 6.200552393E-01 0.000000000E+00 
0L41 30975283.325 340.03 34.098 2.592313822E-01 1.829771987E-04 2.937686583E-05 1.951102025E-01 1.505496778E-04 6.193282778E-01 0.000000000E+00 
0L42 30996384.034 340.03 34.098 2.597684151E-01 1.833534799E-04 2.963560854E-05 1.960717631E-01 1.511536647E-04 6.222119500E-01 1.665339452E-17 
0L43 31017384.894 340.03 34.098 2.597335373E-01 1.842556317E-04 2.969883751E-05 1.947955464E-01 1.524767183E-04 6.205698177E-01 0.000000000E+00 
0L44 31038567.098 340.04 34.097 2.599534853E-01 1.848596611E-04 2.985351731E-05 1.961021553E-01 1.522211679E-04 6.212375660E-01 1.508346208E-16 
0L45 31059286.838 340.03 34.098 2.602630934E-01 1.848217856E-04 3.003073079E-05 1.980544913E-01 1.516252576E-04 6.243097993E-01 0.000000000E+00 
0L46 31080287.302 340.03 34.098 2.605694860E-01 1.852770939E-04 3.004358351E-05 1.960952910E-01 1.532031005E-04 6.223095221E-01 0.000000000E+00 
0L47 31101290.927 340.04 34.097 2.604804888E-01 1.857003280E-04 3.000526411E-05 1.967397526E-01 1.525264104E-04 6.203111462E-01 0.000000000E+00 
0L48 31122288.814 340.04 34.097 2.609691709E-01 1.862013990E-04 3.027869497E-05 1.974773019E-01 1.533255732E-04 6.231104106E-01 0.000000000E+00 
0L49 31143289.547 340.04 34.097 2.607995910E-01 1.869300832E-04 3.036017465E-05 1.956300623E-01 1.551921047E-04 6.227563440E-01 0.000000000E+00 
0L50 31164062.0447 340.02 34.099 2.617882567E-01 1.869543574E-04 3.050181219E-05 1.980939210E-01 1.539695948E-04 6.232178583E-01 0.000000000E+00 
0L51 31185283.36 340.03 34.098 2.609867979E-01 1.868730216E-04 3.039084042E-05 1.975377025E-01 1.538470128E-04 6.231284259E-01 0.000000000E+00 
0L52 31206051.8177 340.04 34.097 2.619145413E-01 1.873152433E-04 3.055441305E-05 1.975606374E-01 1.546649842E-04 6.227894025E-01 0.000000000E+00 
0L53 31227052.3585 340.03 34.098 2.613973148E-01 1.880402893E-04 3.058445138E-05 1.964346867E-01 1.557081552E-04 6.222267272E-01 0.000000000E+00 
0L54 31248285.713 340.04 34.097 2.616054892E-01 1.886025989E-04 3.076661065E-05 1.981770224E-01 1.552512808E-04 6.235698809E-01 0.000000000E+00 
0L55 31269284.476 340.03 34.098 2.619196143E-01 1.887222548E-04 3.078861510E-05 1.972749682E-01 1.560600650E-04 6.228722966E-01 0.000000000E+00 
