T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.334307844E+00 1.264239540E+00 7.006830400E-02 1.329864987E+00 1.263572036E+00 6.629295100E-02 4.442857000E-03 6.675040000E-04
295 1.332686467E+00 1.265039094E+00 6.764737300E-02 1.328555947E+00 1.264429702E+00 6.412624500E-02 4.130520000E-03 6.093920000E-04
300 1.331966561E+00 1.266677934E+00 6.528862700E-02 1.328182751E+00 1.266111168E+00 6.207158300E-02 3.783810000E-03 5.667660000E-04
305 1.332267198E+00 1.268614949E+00 6.365224900E-02 1.328842007E+00 1.268099734E+00 6.074227300E-02 3.425191000E-03 5.152150000E-04
310 1.333618831E+00 1.271486248E+00 6.213258300E-02 1.330539351E+00 1.270986908E+00 5.955244300E-02 3.079480000E-03 4.993400000E-04
315 1.335878663E+00 1.274637556E+00 6.124110700E-02 1.333109961E+00 1.274131951E+00 5.897801000E-02 2.768702000E-03 5.056050000E-04
320 1.338944690E+00 1.277483395E+00 6.146129500E-02 1.336433718E+00 1.276964523E+00 5.946919500E-02 2.510972000E-03 5.188720000E-04
325 1.342490824E+00 1.280448932E+00 6.204189200E-02 1.340171295E+00 1.279880104E+00 6.029119100E-02 2.319529000E-03 5.688280000E-04
330 1.346361574E+00 1.282933821E+00 6.342775300E-02 1.344157001E+00 1.282291391E+00 6.186561000E-02 2.204573000E-03 6.424300000E-04
335 1.350619730E+00 1.284460037E+00 6.615969300E-02 1.348449303E+00 1.283727431E+00 6.472187200E-02 2.170427000E-03 7.326060000E-04
340 1.354745069E+00 1.285626346E+00 6.911872300E-02 1.352523105E+00 1.284768985E+00 6.775412000E-02 2.221964000E-03 8.573610000E-04
