d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.030771648E+00 1.011792508E+00 1.897914000E-02 1.030748699E+00 1.011781046E+00 1.896765300E-02 2.294900000E-05 1.146200000E-05
150 1.549996187E+01 1.073756798E+00 1.007906409E+00 6.585038900E-02 1.073781598E+00 1.007912403E+00 6.586919500E-02 -2.480000000E-05 -5.994000000E-06
150 1.600000000E+01 1.263588343E+00 1.129645476E+00 1.339428670E-01 1.263492654E+00 1.129495154E+00 1.339975000E-01 9.568900000E-05 1.503220000E-04
150 1.649996187E+01 1.312660352E+00 1.147610366E+00 1.650499860E-01 1.312332071E+00 1.147323167E+00 1.650089040E-01 3.282810000E-04 2.871990000E-04
150 1.700000000E+01 1.356361215E+00 1.161443070E+00 1.949181450E-01 1.355192937E+00 1.160978210E+00 1.942147270E-01 1.168278000E-03 4.648600000E-04
180 1.500000000E+01 1.027338693E+00 1.010895348E+00 1.644334500E-02 1.027320900E+00 1.010886082E+00 1.643481800E-02 1.779300000E-05 9.266000000E-06
180 1.549996187E+01 1.081127413E+00 1.008530196E+00 7.259721700E-02 1.081141237E+00 1.008526214E+00 7.261502300E-02 -1.382400000E-05 3.982000000E-06
180 1.600000000E+01 1.263334476E+00 1.128014415E+00 1.353200610E-01 1.263240129E+00 1.127867268E+00 1.353728610E-01 9.434700000E-05 1.471470000E-04
180 1.649996187E+01 1.313021131E+00 1.148043536E+00 1.649775950E-01 1.312703994E+00 1.147759445E+00 1.649445490E-01 3.171370000E-04 2.840910000E-04
180 1.700000000E+01 1.355895132E+00 1.161196648E+00 1.946984840E-01 1.354759689E+00 1.160732664E+00 1.940270250E-01 1.135443000E-03 4.639840000E-04
210 1.500000000E+01 1.025170404E+00 1.010246828E+00 1.492357600E-02 1.025155707E+00 1.010239024E+00 1.491668300E-02 1.469700000E-05 7.804000000E-06
210 1.549996187E+01 1.086111557E+00 1.009293992E+00 7.681756500E-02 1.086115835E+00 1.009279064E+00 7.683677100E-02 -4.278000000E-06 1.492800000E-05
210 1.600000000E+01 1.261406298E+00 1.125258412E+00 1.361478860E-01 1.261312176E+00 1.125113354E+00 1.361988220E-01 9.412200000E-05 1.450580000E-04
210 1.649996187E+01 1.312705299E+00 1.147930626E+00 1.647746730E-01 1.312395940E+00 1.147649345E+00 1.647465950E-01 3.093590000E-04 2.812810000E-04
210 1.700000000E+01 1.355159903E+00 1.160726567E+00 1.944333360E-01 1.354043604E+00 1.160264465E+00 1.937791390E-01 1.116299000E-03 4.621020000E-04
240 1.500000000E+01 1.023928233E+00 1.015498424E+00 8.429809000E-03 1.023915452E+00 1.015487538E+00 8.427914000E-03 1.278100000E-05 1.088600000E-05
240 1.549996187E+01 1.087819888E+00 1.175818420E+00 -8.799853200E-02 1.087816309E+00 1.175775039E+00 -8.795873000E-02 3.579000000E-06 4.338100000E-05
240 1.600000000E+01 1.262324545E+00 1.247315135E+00 1.500941000E-02 1.262229766E+00 1.247207631E+00 1.502213500E-02 9.477900000E-05 1.075040000E-04
240 1.649996187E+01 1.312430842E+00 1.272009626E+00 4.042121600E-02 1.312125620E+00 1.271797921E+00 4.032769900E-02 3.052220000E-04 2.117050000E-04
240 1.700000000E+01 1.355426263E+00 1.303003972E+00 5.242229100E-02 1.354318744E+00 1.302614669E+00 5.170407500E-02 1.107519000E-03 3.893030000E-04
