d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.030221365E+00 1.023060997E+00 7.160368000E-03 1.030215409E+00 1.023054881E+00 7.160528000E-03 5.956000000E-06 6.116000000E-06
150 1.524993176E+01 1.022500604E+00 1.151290693E+00 -1.287900890E-01 1.022493601E+00 1.151276703E+00 -1.287831020E-01 7.003000000E-06 1.399000000E-05
150 1.549996187E+01 1.166940753E+00 1.218793391E+00 -5.185263800E-02 1.166932541E+00 1.218774394E+00 -5.184185300E-02 8.212000000E-06 1.899700000E-05
150 1.574996808E+01 1.247296336E+00 1.244577955E+00 2.718381000E-03 1.247278842E+00 1.244552673E+00 2.726169000E-03 1.749400000E-05 2.528200000E-05
150 1.600000000E+01 1.283978072E+00 1.260461959E+00 2.351611300E-02 1.283945785E+00 1.260427059E+00 2.351872600E-02 3.228700000E-05 3.490000000E-05
150 1.624993176E+01 1.307064308E+00 1.271667753E+00 3.539655500E-02 1.307004243E+00 1.271619045E+00 3.538519800E-02 6.006500000E-05 4.870800000E-05
150 1.649996187E+01 1.326704741E+00 1.281049141E+00 4.565560000E-02 1.326589385E+00 1.280980971E+00 4.560841400E-02 1.153560000E-04 6.817000000E-05
150 1.674996808E+01 1.348985451E+00 1.293453363E+00 5.553208800E-02 1.348756909E+00 1.293359052E+00 5.539785700E-02 2.285420000E-04 9.431100000E-05
150 1.700000000E+01 1.371920177E+00 1.311521204E+00 6.039897300E-02 1.371461056E+00 1.311371029E+00 6.009002700E-02 4.591210000E-04 1.501750000E-04
180 1.500000000E+01 1.030585895E+00 1.023077184E+00 7.508711000E-03 1.030580206E+00 1.023071474E+00 7.508732000E-03 5.689000000E-06 5.710000000E-06
180 1.524993176E+01 1.022704859E+00 1.145474380E+00 -1.227695210E-01 1.022698014E+00 1.145457079E+00 -1.227590650E-01 6.845000000E-06 1.730100000E-05
180 1.549996187E+01 1.163444434E+00 1.216020097E+00 -5.257566300E-02 1.163433884E+00 1.215999574E+00 -5.256569000E-02 1.055000000E-05 2.052300000E-05
180 1.574996808E+01 1.244350090E+00 1.243185650E+00 1.164440000E-03 1.244331579E+00 1.243159883E+00 1.171696000E-03 1.851100000E-05 2.576700000E-05
180 1.600000000E+01 1.283638093E+00 1.259890579E+00 2.374751400E-02 1.283605650E+00 1.259855585E+00 2.375006500E-02 3.244300000E-05 3.499400000E-05
180 1.624993176E+01 1.307210385E+00 1.271368232E+00 3.584215300E-02 1.307150761E+00 1.271319496E+00 3.583126500E-02 5.962400000E-05 4.873600000E-05
180 1.649996187E+01 1.327619797E+00 1.280918206E+00 4.670159100E-02 1.327505182E+00 1.280849848E+00 4.665533400E-02 1.146150000E-04 6.835800000E-05
180 1.674996808E+01 1.348117801E+00 1.293603025E+00 5.451477600E-02 1.347891132E+00 1.293493257E+00 5.439787500E-02 2.266690000E-04 1.097680000E-04
180 1.700000000E+01 1.371832884E+00 1.311914225E+00 5.991865900E-02 1.371376187E+00 1.311775096E+00 5.960109100E-02 4.566970000E-04 1.391290000E-04
210 1.500000000E+01 1.031180195E+00 1.023384585E+00 7.795610000E-03 1.031174612E+00 1.023379076E+00 7.795536000E-03 5.583000000E-06 5.509000000E-06
210 1.524993176E+01 1.022946279E+00 1.138473231E+00 -1.155269520E-01 1.022939484E+00 1.138452749E+00 -1.155132650E-01 6.795000000E-06 2.048200000E-05
210 1.549996187E+01 1.160703414E+00 1.213482405E+00 -5.277899100E-02 1.160690812E+00 1.213460213E+00 -5.276940100E-02 1.260200000E-05 2.219200000E-05
210 1.574996808E+01 1.244565309E+00 1.242534680E+00 2.030629000E-03 1.244545694E+00 1.242508043E+00 2.037651000E-03 1.961500000E-05 2.663700000E-05
210 1.600000000E+01 1.281555681E+00 1.259276836E+00 2.227884500E-02 1.281522788E+00 1.259241395E+00 2.228139300E-02 3.289300000E-05 3.544100000E-05
210 1.624993176E+01 1.307034041E+00 1.271103564E+00 3.593047700E-02 1.306974428E+00 1.271054602E+00 3.591982600E-02 5.961300000E-05 4.896200000E-05
210 1.649996187E+01 1.327575900E+00 1.280631807E+00 4.694409300E-02 1.327461943E+00 1.280563493E+00 4.689845000E-02 1.139570000E-04 6.831400000E-05
210 1.674996808E+01 1.348666142E+00 1.293444019E+00 5.522212300E-02 1.348440067E+00 1.293328272E+00 5.511179500E-02 2.260750000E-04 1.157470000E-04
