d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.028581816E+00 1.018855304E+00 9.726512000E-03 1.028566952E+00 1.018842534E+00 9.724418000E-03 1.486400000E-05 1.277000000E-05
150 1.524993176E+01 1.016967778E+00 1.111469615E+00 -9.450183700E-02 1.016955800E+00 1.111459999E+00 -9.450419900E-02 1.197800000E-05 9.616000000E-06
150 1.549996187E+01 1.106531292E+00 1.206351252E+00 -9.981996000E-02 1.106538357E+00 1.206313288E+00 -9.977493100E-02 -7.065000000E-06 3.796400000E-05
150 1.574996808E+01 1.221286362E+00 1.235442825E+00 -1.415646300E-02 1.221256806E+00 1.235383852E+00 -1.412704600E-02 2.955600000E-05 5.897300000E-05
150 1.600000000E+01 1.269543485E+00 1.250472884E+00 1.907060100E-02 1.269472750E+00 1.250390532E+00 1.908221800E-02 7.073500000E-05 8.235200000E-05
150 1.624993176E+01 1.295806359E+00 1.260785402E+00 3.502095700E-02 1.295674587E+00 1.260673328E+00 3.500125900E-02 1.317720000E-04 1.120740000E-04
150 1.649996187E+01 1.315966920E+00 1.269654411E+00 4.631250900E-02 1.315726095E+00 1.269503131E+00 4.622296400E-02 2.408250000E-04 1.512800000E-04
150 1.674996808E+01 1.337796122E+00 1.281666846E+00 5.612927600E-02 1.337340757E+00 1.281464093E+00 5.587666400E-02 4.553650000E-04 2.027530000E-04
150 1.700000000E+01 1.359812204E+00 1.299277925E+00 6.053427900E-02 1.358920673E+00 1.299009369E+00 5.991130400E-02 8.915310000E-04 2.685560000E-04
180 1.500000000E+01 1.026131840E+00 1.017620640E+00 8.511200000E-03 1.026119880E+00 1.017610001E+00 8.509879000E-03 1.196000000E-05 1.063900000E-05
180 1.524993176E+01 1.016238869E+00 1.110710756E+00 -9.447188700E-02 1.016228324E+00 1.110695124E+00 -9.446680000E-02 1.054500000E-05 1.563200000E-05
180 1.549996187E+01 1.110238631E+00 1.203932816E+00 -9.369418500E-02 1.110237590E+00 1.203893184E+00 -9.365559400E-02 1.041000000E-06 3.963200000E-05
180 1.574996808E+01 1.220035193E+00 1.233505788E+00 -1.347059500E-02 1.220002680E+00 1.233447789E+00 -1.344510900E-02 3.251300000E-05 5.799900000E-05
180 1.600000000E+01 1.269296052E+00 1.249471651E+00 1.982440100E-02 1.269225936E+00 1.249391408E+00 1.983452800E-02 7.011600000E-05 8.024300000E-05
180 1.624993176E+01 1.295698632E+00 1.260302756E+00 3.539587600E-02 1.295570500E+00 1.260192868E+00 3.537763200E-02 1.281320000E-04 1.098880000E-04
180 1.649996187E+01 1.316599050E+00 1.269477919E+00 4.712113100E-02 1.316364834E+00 1.269327962E+00 4.703687200E-02 2.342160000E-04 1.499570000E-04
180 1.674996808E+01 1.336682541E+00 1.281786300E+00 5.489624100E-02 1.336239730E+00 1.281584726E+00 5.465500400E-02 4.428110000E-04 2.015740000E-04
180 1.700000000E+01 1.359541897E+00 1.299603649E+00 5.993824800E-02 1.358669152E+00 1.299334963E+00 5.933418900E-02 8.727450000E-04 2.686860000E-04
210 1.500000000E+01 1.024927068E+00 1.016892685E+00 8.034383000E-03 1.024916682E+00 1.016883354E+00 8.033328000E-03 1.038600000E-05 9.331000000E-06
210 1.524993176E+01 1.015926449E+00 1.108628744E+00 -9.270229500E-02 1.015916652E+00 1.108606847E+00 -9.269019500E-02 9.797000000E-06 2.189700000E-05
210 1.549996187E+01 1.111788900E+00 1.201894995E+00 -9.010609500E-02 1.111781423E+00 1.201853126E+00 -9.007170300E-02 7.477000000E-06 4.186900000E-05
210 1.574996808E+01 1.221241026E+00 1.232611779E+00 -1.137075300E-02 1.221205601E+00 1.232553542E+00 -1.134794100E-02 3.542500000E-05 5.823700000E-05
210 1.600000000E+01 1.267305856E+00 1.248679670E+00 1.862618600E-02 1.267235641E+00 1.248600089E+00 1.863555200E-02 7.021500000E-05 7.958100000E-05
210 1.624993176E+01 1.295411887E+00 1.259977785E+00 3.543410200E-02 1.295285663E+00 1.259868842E+00 3.541682100E-02 1.262240000E-04 1.089430000E-04
210 1.649996187E+01 1.316436102E+00 1.269188295E+00 4.724780700E-02 1.316206400E+00 1.269039385E+00 4.716701500E-02 2.297020000E-04 1.489100000E-04
210 1.674996808E+01 1.337133162E+00 1.281535336E+00 5.559782600E-02 1.336696712E+00 1.281333867E+00 5.536284500E-02 4.364500000E-04 2.014690000E-04
210 1.700000000E+01 1.358914403E+00 1.299494356E+00 5.942004700E-02 1.358051942E+00 1.299294922E+00 5.875702000E-02 8.624610000E-04 1.994340000E-04
240 1.500000000E+01 1.024459397E+00 1.016509404E+00 7.949993000E-03 1.024449910E+00 1.016500939E+00 7.948971000E-03 9.487000000E-06 8.465000000E-06
240 1.524993176E+01 1.015828363E+00 1.105189802E+00 -8.936143900E-02 1.015819021E+00 1.105161994E+00 -8.934297300E-02 9.342000000E-06 2.780800000E-05
240 1.549996187E+01 1.110914514E+00 1.199561437E+00 -8.864692300E-02 1.110901953E+00 1.199517187E+00 -8.861523400E-02 1.256100000E-05 4.425000000E-05
240 1.574996808E+01 1.221220137E+00 1.231742808E+00 -1.052267100E-02 1.221182431E+00 1.231684091E+00 -1.050166000E-02 3.770600000E-05 5.871700000E-05
240 1.600000000E+01 1.268173542E+00 1.248561639E+00 1.961190300E-02 1.268102732E+00 1.248482045E+00 1.962068700E-02 7.081000000E-05 7.959400000E-05
240 1.624993176E+01 1.294887510E+00 1.259825908E+00 3.506160200E-02 1.294761987E+00 1.259716960E+00 3.504502700E-02 1.255230000E-04 1.089480000E-04
240 1.649996187E+01 1.316248010E+00 1.269060793E+00 4.718721700E-02 1.316020355E+00 1.268911888E+00 4.710846700E-02 2.276550000E-04 1.489050000E-04
240 1.674996808E+01 1.336978126E+00 1.281319334E+00 5.565879200E-02 1.336545834E+00 1.281118128E+00 5.542770600E-02 4.322920000E-04 2.012060000E-04
240 1.700000000E+01 1.359235843E+00 1.299378360E+00 5.985748300E-02 1.358375916E+00 1.299107626E+00 5.926829000E-02 8.599270000E-04 2.707340000E-04
