fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0DT0 8:42:50 294.7 39.34 1.000E+000 6.636E-001 2.191E-011 1.000E+012 2.903E+000 3.038E-006 7.734E-003 
0DT1 8:45:26 294.7 39.34 1.000E+000 6.698E-001 2.238E-011 1.000E+012 2.910E+000 3.087E-006 7.864E-003 
0DT2 8:47:48 294.7 39.34 1.000E+000 6.689E-001 2.297E-011 1.000E+012 2.916E+000 3.113E-006 8.034E-003 
0DT3 8:51:10 294.7 39.34 1.000E+000 6.712E-001 2.351E-011 1.000E+012 2.909E+000 3.106E-006 7.984E-003 
0DT4 8:53:58 294.8 39.33 1.000E+000 6.355E-001 2.303E-011 1.000E+012 2.902E+000 3.102E-006 7.942E-003 
0DT5 8:57:12 294.8 39.33 1.000E+000 6.625E-001 2.362E-011 1.000E+012 2.912E+000 3.135E-006 8.244E-003 
0DT6 8:59:34 294.8 39.33 1.000E+000 6.605E-001 2.357E-011 1.000E+012 2.907E+000 3.124E-006 7.912E-003 
0DT7 9:02:08 294.8 39.33 1.000E+000 6.484E-001 2.302E-011 1.000E+012 2.904E+000 3.113E-006 7.865E-003 
0DT8 9:04:34 294.8 39.33 1.000E+000 6.449E-001 2.335E-011 1.000E+012 2.905E+000 3.124E-006 8.030E-003 
0DT9 9:06:52 294.8 39.33 1.000E+000 6.712E-001 2.341E-011 1.000E+012 2.910E+000 3.140E-006 8.044E-003 
