N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+15 330 3.800E-4 3.819060E+1 1.650060E+1 5.428770E-1 7.958690E+1
1.468000E+10 5.623E+15 330 3.800E-4 3.814907E+1 1.645660E+1 5.421280E-1 7.957100E+1
2.154000E+10 5.623E+15 330 3.800E-4 3.808933E+1 1.639430E+1 5.410780E-1 7.954820E+1
3.162000E+10 5.623E+15 330 3.800E-4 3.800416E+1 1.630740E+1 5.396260E-1 7.951700E+1
4.642000E+10 5.623E+15 330 3.800E-4 3.788427E+1 1.618170E+1 5.376430E-1 7.944580E+1
6.813000E+10 5.623E+15 330 3.800E-4 3.771845E+1 1.602340E+1 5.350930E-1 7.939080E+1
1.000000E+11 5.623E+15 330 3.800E-4 3.749450E+1 1.582010E+1 5.319380E-1 7.931950E+1
1.468000E+11 5.623E+15 330 3.800E-4 3.720133E+1 1.556720E+1 5.281320E-1 7.923360E+1
2.154000E+11 5.623E+15 330 3.800E-4 3.683216E+1 1.525960E+1 5.237960E-1 7.909560E+1
3.162000E+11 5.623E+15 330 3.800E-4 3.638792E+1 1.491820E+1 5.191080E-1 7.897710E+1
4.642000E+11 5.623E+15 330 3.800E-4 3.587863E+1 1.453900E+1 5.141660E-1 7.881260E+1
6.813000E+11 5.623E+15 330 3.800E-4 3.532077E+1 1.414930E+1 5.091960E-1 7.867170E+1
1.000000E+12 5.623E+15 330 3.800E-4 3.473110E+1 1.374380E+1 5.041730E-1 7.848880E+1
1.468000E+12 5.623E+15 330 3.800E-4 3.412036E+1 1.334180E+1 4.991900E-1 7.833140E+1
2.154000E+12 5.623E+15 330 3.800E-4 3.349089E+1 1.292940E+1 4.941040E-1 7.813250E+1
3.162000E+12 5.623E+15 330 3.800E-4 3.283885E+1 1.251770E+1 4.889510E-1 7.795990E+1
4.642000E+12 5.623E+15 330 3.800E-4 3.215838E+1 1.209100E+1 4.836180E-1 7.774360E+1
6.813000E+12 5.623E+15 330 3.800E-4 3.144462E+1 1.166080E+1 4.781490E-1 7.755690E+1
1.000000E+13 5.623E+15 330 3.800E-4 3.069463E+1 1.121420E+1 4.725180E-1 7.731890E+1
1.468000E+13 5.623E+15 330 3.800E-4 2.990704E+1 1.076410E+1 4.667210E-1 7.711670E+1
2.154000E+13 5.623E+15 330 3.800E-4 2.908158E+1 1.029900E+1 4.608200E-1 7.685060E+1
3.162000E+13 5.623E+15 330 3.800E-4 2.821895E+1 9.832400E+0 4.547220E-1 7.662510E+1
4.642000E+13 5.623E+15 330 3.800E-4 2.732081E+1 9.353800E+0 4.485340E-1 7.633060E+1
6.813000E+13 5.623E+15 330 3.800E-4 2.638982E+1 8.871400E+0 4.421980E-1 7.602200E+1
1.000000E+14 5.623E+15 330 3.800E-4 2.542969E+1 8.391100E+0 4.357080E-1 7.573230E+1
