fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:43 298.8 38.8 1.000E+000 1.583E+000 1.046E-006 2.315E+003 3.050E+000 6.404E-009 1.743E-004 1.546E-001 1.741E-004 8.658E-006 3.216E-001 8.800E-002 9.827E-005 4.458E-003 
0UL2 10:8 301.7 38.43 1.000E+000 1.651E+000 1.116E-006 2.247E+003 2.985E+000 7.766E-009 1.736E-004 1.493E-001 1.734E-004 8.285E-006 3.201E-001 8.470E-002 9.770E-005 1.856E-003 
0UL3 10:27 304.6 38.06 1.000E+000 1.599E+000 1.041E-006 2.183E+003 2.930E+000 9.290E-009 1.743E-004 1.446E-001 1.741E-004 8.034E-006 3.189E-001 8.190E-002 9.797E-005 2.041E-003 
0UL4 10:53 307.6 37.69 1.000E+000 1.460E+000 1.101E-006 2.119E+003 2.884E+000 1.082E-008 1.751E-004 1.389E-001 1.749E-004 7.707E-006 3.173E-001 7.840E-002 9.818E-005 7.135E-003 
0UL5 11:15 310.9 37.29 1.000E+000 1.349E+000 1.224E-006 2.052E+003 2.820E+000 1.315E-008 1.748E-004 1.333E-001 1.746E-004 7.352E-006 3.157E-001 7.510E-002 9.776E-005 4.640E-003 
0UL6 11:45 313.4 36.99 1.000E+000 1.408E+000 1.224E-006 2.002E+003 2.785E+000 1.483E-008 1.746E-004 1.285E-001 1.744E-004 7.042E-006 3.141E-001 7.220E-002 9.740E-005 1.457E-003 
0UL7 12:4 316.8 36.6 1.000E+000 1.274E+000 1.453E-006 1.933E+003 2.725E+000 1.759E-008 1.760E-004 1.229E-001 1.758E-004 6.756E-006 3.127E-001 6.880E-002 9.805E-005 1.970E-003 
0UL8 12:27 319.2 36.32 1.000E+000 1.281E+000 1.432E-006 1.882E+003 2.708E+000 1.920E-008 1.765E-004 1.182E-001 1.762E-004 6.471E-006 3.107E-001 6.590E-002 9.804E-005 1.437E-003 
0UL9 12:45 323 35.9 1.000E+000 1.164E+000 1.439E-006 1.798E+003 2.654E+000 2.274E-008 1.774E-004 1.116E-001 1.772E-004 6.098E-006 3.084E-001 6.200E-002 9.820E-005 4.085E-003 
UL10 13:8 325.2 35.65 1.000E+000 1.189E+000 1.420E-006 1.745E+003 2.631E+000 2.474E-008 1.750E-004 1.064E-001 1.748E-004 5.692E-006 3.059E-001 5.890E-002 9.647E-005 1.190E-003 
UL11 13:27 327.6 35.39 1.000E+000 1.217E+000 1.440E-006 1.684E+003 2.601E+000 2.714E-008 1.768E-004 1.026E-001 1.766E-004 5.514E-006 3.044E-001 5.660E-002 9.724E-005 6.719E-004 
UL12 13:52 330.6 35.07 1.000E+000 1.195E+000 1.600E-006 1.602E+003 2.569E+000 3.056E-008 1.802E-004 9.850E-002 1.799E-004 5.363E-006 3.027E-001 5.420E-002 9.877E-005 8.609E-004 
