x N
1.2722760E+0 1.8543283E+21
1.2640199E+0 1.9034721E+21
1.2561400E+0 1.9390339E+21
1.2480769E+0 1.9398504E+21
1.2401025E+0 1.9765774E+21
1.2322364E+0 1.9679549E+21
1.2240885E+0 1.9430709E+21
1.2159110E+0 1.9968158E+21
1.2080982E+0 1.9904224E+21
1.1997597E+0 1.9741398E+21
1.1917060E+0 2.0097120E+21
1.1835462E+0 2.0160881E+21
1.1754334E+0 2.0269906E+21
1.1672486E+0 2.0111220E+21
1.1588913E+0 1.9990877E+21
1.1504878E+0 2.0327607E+21
1.1422896E+0 2.0810604E+21
1.1341540E+0 2.0432470E+21
1.1255301E+0 2.0735480E+21
1.1175210E+0 2.0895652E+21
1.1088972E+0 2.0365148E+21
1.1003272E+0 2.0901030E+21
1.0920154E+0 2.1641918E+21
1.0838987E+0 2.1563544E+21
1.0753993E+0 2.1274372E+21
1.0669269E+0 2.1416682E+21
1.0584058E+0 2.1775516E+21
1.0500808E+0 2.1830033E+21
1.0414646E+0 2.1994228E+21
1.0331316E+0 2.1926597E+21
1.0243197E+0 2.2122072E+21
1.0160002E+0 2.2525200E+21
1.0073502E+0 2.2433339E+21
9.9881868E-1 2.2626118E+21
9.9016760E-1 2.2164061E+21
9.8112212E-1 2.1942000E+21
9.7213123E-1 2.1686042E+21
9.6269940E-1 2.1358987E+21
9.5324725E-1 2.1126997E+21
9.4341512E-1 2.0822011E+21
