N x
1.6242536E+0 1.2762010E+21
1.6148603E+0 1.2538955E+21
1.6050750E+0 1.2687277E+21
1.5957957E+0 1.3244593E+21
1.5867046E+0 1.3441793E+21
1.5775899E+0 1.3681430E+21
1.5687158E+0 1.3805782E+21
1.5596599E+0 1.3773968E+21
1.5506413E+0 1.3778163E+21
1.5414848E+0 1.3926550E+21
1.5325552E+0 1.3876800E+21
1.5232243E+0 1.3664956E+21
1.5139005E+0 1.3661755E+21
1.5044496E+0 1.3709277E+21
1.4950745E+0 1.3891903E+21
1.4857544E+0 1.3934174E+21
1.4763182E+0 1.3806130E+21
1.4667027E+0 1.3694739E+21
1.4569860E+0 1.3873159E+21
1.4474941E+0 1.3731528E+21
1.4374468E+0 1.3497492E+21
1.4274815E+0 1.3621434E+21
1.4174770E+0 1.3748038E+21
1.4075568E+0 1.3732240E+21
1.3973865E+0 1.3464590E+21
1.3869174E+0 1.3325859E+21
1.3763765E+0 1.3521385E+21
1.3660549E+0 1.3489148E+21
1.3553010E+0 1.3239751E+21
1.3444145E+0 1.3079489E+21
1.3332166E+0 1.3221640E+21
1.3223896E+0 1.3270050E+21
1.3110853E+0 1.2310921E+21
1.2983193E+0 1.2298122E+21
1.2867781E+0 1.3018672E+21
1.2751396E+0 1.3050483E+21
1.2634443E+0 1.2930266E+21
1.2513678E+0 1.2711134E+21
1.2390304E+0 1.2583494E+21
1.2264610E+0 1.2424424E+21
1.2135450E+0 1.2085727E+21
1.1999792E+0 1.1850937E+21
1.1862385E+0 1.1663296E+21
1.1719071E+0 1.1395070E+21
1.1571563E+0 1.1107267E+21
1.1416870E+0 1.0814420E+21
1.1256999E+0 1.0501895E+21
1.1088290E+0 1.0243980E+21
1.0915086E+0 9.9168275E+20
1.0729360E+0 9.6561119E+20
1.0540240E+0 9.6530281E+20
