N x
1.6172740E+0 1.2465207E+21
1.6076147E+0 1.2900100E+21
1.5985540E+0 1.3745209E+21
1.5899453E+0 1.4034334E+21
1.5811515E+0 1.4003477E+21
1.5724088E+0 1.3939183E+21
1.5634346E+0 1.4162694E+21
1.5548749E+0 1.4102893E+21
1.5457237E+0 1.3634861E+21
1.5364505E+0 1.4075909E+21
1.5277730E+0 1.4504152E+21
1.5189265E+0 1.4268206E+21
1.5098552E+0 1.3955077E+21
1.5004961E+0 1.3864438E+21
1.4911907E+0 1.4031749E+21
1.4819391E+0 1.4095300E+21
1.4726012E+0 1.4109909E+21
1.4632515E+0 1.3825899E+21
1.4534047E+0 1.3832408E+21
1.4439399E+0 1.3981940E+21
1.4341698E+0 1.3895517E+21
1.4244560E+0 1.3576499E+21
1.4140870E+0 1.3703934E+21
1.4044237E+0 1.3696196E+21
1.3938942E+0 1.3548452E+21
1.3838665E+0 1.3697520E+21
1.3734066E+0 1.3610336E+21
1.3630950E+0 1.3425974E+21
1.3521847E+0 1.3438726E+21
1.3417305E+0 1.3386754E+21
1.3305607E+0 1.3383293E+21
1.3199296E+0 1.3406276E+21
1.3086117E+0 1.2316080E+21
1.2958238E+0 1.2144027E+21
1.2839457E+0 1.2931407E+21
1.2724405E+0 1.3206595E+21
1.2608384E+0 1.3015881E+21
1.2487755E+0 1.2855945E+21
1.2366514E+0 1.2643777E+21
1.2239362E+0 1.2462598E+21
1.2111950E+0 1.2275843E+21
1.1978140E+0 1.1964350E+21
1.1840966E+0 1.1752178E+21
1.1699051E+0 1.1422662E+21
1.1550317E+0 1.1098171E+21
1.1396068E+0 1.0803989E+21
1.1234850E+0 1.0535347E+21
1.1067931E+0 1.0343131E+21
1.0895578E+0 9.9838680E+20
1.0710774E+0 9.6668659E+20
1.0520462E+0 9.6098699E+20
