Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.188879694E+00 1.165894517E+00 2.298517700E-02 1.175584752E+00 1.153003059E+00 2.258169300E-02
1.468000E+10 1.188928878E+00 1.165958517E+00 2.297036100E-02 1.179651068E+00 1.156938583E+00 2.271248500E-02
2.154000E+10 1.189000010E+00 1.166051448E+00 2.294856200E-02 1.182570502E+00 1.159787271E+00 2.278323100E-02
3.162000E+10 1.189104879E+00 1.166186925E+00 2.291795400E-02 1.184670288E+00 1.161858512E+00 2.281177600E-02
4.642000E+10 1.189255320E+00 1.166382232E+00 2.287308800E-02 1.186206183E+00 1.163400744E+00 2.280543900E-02
6.813000E+10 1.189471863E+00 1.166663136E+00 2.280872700E-02 1.187379152E+00 1.164612930E+00 2.276622200E-02
1.000000E+11 1.189780229E+00 1.167063765E+00 2.271646400E-02 1.188346190E+00 1.165654451E+00 2.269173900E-02
1.468000E+11 1.190214190E+00 1.167627967E+00 2.258622300E-02 1.189229934E+00 1.166658595E+00 2.257133900E-02
2.154000E+11 1.190813055E+00 1.168406748E+00 2.240630700E-02 1.190137597E+00 1.167738785E+00 2.239881200E-02
3.162000E+11 1.191620544E+00 1.169333253E+00 2.228729100E-02 1.191156300E+00 1.168872289E+00 2.228401100E-02
4.642000E+11 1.192674356E+00 1.170568682E+00 2.210567400E-02 1.192354631E+00 1.170249528E+00 2.210510300E-02
6.813000E+11 1.193994330E+00 1.172326741E+00 2.166758900E-02 1.193773624E+00 1.172104565E+00 2.166905900E-02
1.000000E+12 1.195568404E+00 1.174372914E+00 2.119549000E-02 1.195415708E+00 1.174217728E+00 2.119798000E-02
1.468000E+12 1.197268483E+00 1.176654399E+00 2.061408400E-02 1.197162764E+00 1.176545831E+00 2.061693300E-02
2.154000E+12 1.199059970E+00 1.178906553E+00 2.015341700E-02 1.198987045E+00 1.178830585E+00 2.015646000E-02
3.162000E+12 1.202898694E+00 1.180983473E+00 2.191522100E-02 1.202696302E+00 1.180930023E+00 2.176627900E-02
4.642000E+12 1.206419795E+00 1.183146577E+00 2.327321800E-02 1.206383278E+00 1.183109258E+00 2.327402000E-02
6.813000E+12 1.207817407E+00 1.185201031E+00 2.261637600E-02 1.207792120E+00 1.185175494E+00 2.261662600E-02
1.000000E+13 1.214058094E+00 1.187024240E+00 2.703385400E-02 1.214039357E+00 1.187005921E+00 2.703343600E-02
