Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.218818651E+00 1.157669264E+00 6.114938700E-02 1.178328041E+00 1.130606193E+00 4.772184800E-02
1.468000E+10 1.218843053E+00 1.158003882E+00 6.083917100E-02 1.189459608E+00 1.138123295E+00 5.133631300E-02
2.154000E+10 1.218878699E+00 1.158484565E+00 6.039413400E-02 1.197927359E+00 1.144292879E+00 5.363448000E-02
3.162000E+10 1.218930791E+00 1.159165935E+00 5.976485600E-02 1.204187954E+00 1.149139194E+00 5.504876000E-02
4.642000E+10 1.219006142E+00 1.160123052E+00 5.888309000E-02 1.208731773E+00 1.153083013E+00 5.564876000E-02
6.813000E+10 1.219114736E+00 1.161437432E+00 5.767730400E-02 1.212003970E+00 1.156508798E+00 5.549517200E-02
1.000000E+11 1.219269967E+00 1.163198983E+00 5.607098400E-02 1.214372670E+00 1.159749282E+00 5.462338800E-02
1.468000E+11 1.219489339E+00 1.165058063E+00 5.443127600E-02 1.216128099E+00 1.163058995E+00 5.306910400E-02
2.154000E+11 1.219794232E+00 1.166175356E+00 5.361887600E-02 1.217492736E+00 1.165489715E+00 5.200302100E-02
3.162000E+11 1.220208670E+00 1.167721630E+00 5.248704000E-02 1.218635454E+00 1.167138196E+00 5.149725800E-02
4.642000E+11 1.220754988E+00 1.172177138E+00 4.857785000E-02 1.219680892E+00 1.171359446E+00 4.832144600E-02
6.813000E+11 1.221447362E+00 1.176365238E+00 4.508212400E-02 1.220714602E+00 1.175788118E+00 4.492648400E-02
1.000000E+12 1.222282629E+00 1.179393297E+00 4.288933200E-02 1.221783117E+00 1.179125599E+00 4.265751800E-02
1.468000E+12 1.227620625E+00 1.182014500E+00 4.560612500E-02 1.226187145E+00 1.181756065E+00 4.443108000E-02
2.154000E+12 1.228689715E+00 1.185257508E+00 4.343220700E-02 1.228450739E+00 1.184999811E+00 4.345092800E-02
3.162000E+12 1.229778994E+00 1.189257767E+00 4.052122700E-02 1.229616155E+00 1.189004271E+00 4.061188400E-02
4.642000E+12 1.233087823E+00 1.194066826E+00 3.902099700E-02 1.231830393E+00 1.193819033E+00 3.801136000E-02
6.813000E+12 1.236918852E+00 1.196967598E+00 3.995125400E-02 1.236838735E+00 1.196898105E+00 3.994063000E-02
1.000000E+13 1.247897588E+00 1.198630713E+00 4.926687500E-02 1.247838433E+00 1.198583185E+00 4.925524800E-02
