fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 7:14 292.1 39.69 1.000E+000 2.007E+000 1.579E-005 2.144E+004 2.780E+000 1.256E-008 1.658E-004 2.374E-001 1.657E-004 1.732E-005 4.401E-001 1.527E-001 1.133E-004 1.697E-003 
0UL2 7:34 295.7 39.21 1.000E+000 2.095E+000 1.430E-005 1.909E+004 2.765E+000 1.445E-008 1.687E-004 2.280E-001 1.687E-004 1.659E-005 4.313E-001 1.455E-001 1.139E-004 2.392E-003 
0UL3 7:51 298.6 38.83 1.000E+000 2.316E+000 1.107E-005 1.727E+004 2.774E+000 1.546E-008 1.695E-004 2.186E-001 1.694E-004 1.560E-005 4.212E-001 1.381E-001 1.129E-004 2.661E-003 
0UL4 8:8 301.1 38.51 1.000E+000 2.242E+000 1.455E-005 1.578E+004 2.726E+000 1.799E-008 1.721E-004 2.133E-001 1.720E-004 1.534E-005 4.182E-001 1.344E-001 1.141E-004 1.407E-003 
0UL5 8:27 304.1 38.13 1.000E+000 2.411E+000 1.214E-005 1.408E+004 2.733E+000 1.924E-008 1.710E-004 2.028E-001 1.710E-004 1.412E-005 4.072E-001 1.265E-001 1.115E-004 1.363E-003 
0UL6 8:44 307.2 37.74 1.000E+000 2.570E+000 1.114E-005 1.242E+004 2.718E+000 2.155E-008 1.732E-004 1.948E-001 1.731E-004 1.346E-005 3.993E-001 1.205E-001 1.116E-004 2.292E-003 
0UL7 9:4 309.9 37.41 1.000E+000 2.391E+000 1.670E-005 1.108E+004 2.601E+000 2.818E-008 1.694E-004 1.893E-001 1.693E-004 1.278E-005 3.988E-001 1.172E-001 1.090E-004 1.665E-002 
0UL8 9:23 312.5 37.1 1.000E+000 2.697E+000 1.140E-005 9.866E+003 2.681E+000 2.627E-008 1.721E-004 1.789E-001 1.720E-004 1.184E-005 3.846E-001 1.090E-001 1.085E-004 2.804E-003 
0UL9 9:40 315.2 36.78 1.000E+000 2.745E+000 9.559E-006 8.702E+003 2.716E+000 2.678E-008 1.758E-004 1.710E-001 1.756E-004 1.125E-005 3.748E-001 1.031E-001 1.091E-004 7.757E-002 
UL10 10:2 318 36.46 1.000E+000 2.662E+000 1.145E-005 7.601E+003 2.672E+000 3.071E-008 1.762E-004 1.641E-001 1.760E-004 1.066E-005 3.692E-001 9.830E-002 1.083E-004 1.628E-003 
UL11 10:19 320.7 36.15 1.000E+000 2.688E+000 1.074E-005 6.645E+003 2.721E+000 3.039E-008 1.807E-004 1.554E-001 1.804E-004 1.006E-005 3.588E-001 9.200E-002 1.092E-004 7.465E-003 
UL12 10:37 323.8 35.81 1.000E+000 2.740E+000 1.130E-005 5.681E+003 2.644E+000 3.682E-008 1.767E-004 1.474E-001 1.764E-004 9.181E-006 3.530E-001 8.670E-002 1.058E-004 1.308E-003 
UL13 10:55 327.6 35.39 1.000E+000 2.755E+000 1.253E-005 4.703E+003 2.627E+000 4.120E-008 1.783E-004 1.372E-001 1.780E-004 8.385E-006 3.432E-001 7.980E-002 1.049E-004 1.012E-003 
UL14 11:11 330.6 35.07 1.000E+000 2.827E+000 1.211E-005 4.096E+003 2.622E+000 4.464E-008 1.772E-004 1.285E-001 1.768E-004 7.613E-006 3.351E-001 7.390E-002 1.029E-004 9.240E-004 
UL15 11:26 332.6 34.86 1.000E+000 2.849E+000 1.321E-005 3.777E+003 2.609E+000 4.758E-008 1.766E-004 1.233E-001 1.762E-004 7.181E-006 3.306E-001 7.050E-002 1.017E-004 9.167E-004 
