X Y Xfit Yfit
3.9130300E+1 1.3328500E+2 3.9132804E+1 1.3239577E+2
4.2538900E+1 1.4561700E+2 4.2403123E+1 1.4491340E+2
4.6430100E+1 1.5899200E+2 4.6241793E+1 1.5847242E+2
5.0905300E+1 1.7350700E+2 5.0729275E+1 1.7313034E+2
5.6094900E+1 1.8918200E+2 5.5953327E+1 1.8894425E+2
6.2054500E+1 2.0618100E+2 6.2009552E+1 2.0597109E+2
6.9002500E+1 2.2429700E+2 6.9002500E+1 2.2426817E+2
7.6978200E+1 2.4386900E+2 7.7047564E+1 2.4389360E+2
8.6186000E+1 2.6481600E+2 8.6273903E+1 2.6490642E+2
9.6664200E+1 2.8736500E+2 9.6828449E+1 2.8736584E+2
1.0868900E+2 3.1132900E+2 1.0888091E+2 3.1132900E+2
1.2243200E+2 3.3694100E+2 1.2262931E+2 3.3684664E+2
1.3810800E+2 3.6413500E+2 1.3830559E+2 3.6395616E+2
1.5594800E+2 3.9281100E+2 1.5618008E+2 3.9267168E+2
1.7656400E+2 4.2329800E+2 1.7656400E+2 4.2297108E+2
1.9973300E+2 4.5495300E+2 1.9980866E+2 4.5478026E+2
2.2652100E+2 4.8820800E+2 2.2630007E+2 4.8795532E+2
2.5658800E+2 5.2228900E+2 2.5644774E+2 5.2226369E+2
2.9075300E+2 5.5729000E+2 2.9066662E+2 5.5736603E+2
3.2946300E+2 5.9271800E+2 3.2935143E+2 5.9280102E+2
3.7297600E+2 6.2748900E+2 3.7284305E+2 6.2797591E+2
4.2095100E+2 6.6128000E+2 4.2138865E+2 6.6216676E+2
4.7498200E+2 6.9352300E+2 4.7509696E+2 6.9453103E+2
5.3312000E+2 7.2374300E+2 5.3389438E+2 7.2413666E+2
5.9748700E+2 7.4934100E+2 5.9748700E+2 7.5000810E+2
6.6463300E+2 7.7088000E+2 6.6533681E+2 7.7118855E+2
7.3558100E+2 7.8677300E+2 7.3665872E+2 7.8681324E+2
8.0997200E+2 7.9570500E+2 8.1044412E+2 7.9618552E+2
8.8523500E+2 7.9861700E+2 8.8551175E+2 7.9884451E+2
9.6005600E+2 7.9380700E+2 9.6058201E+2 7.9461316E+2
1.0338900E+3 7.8361800E+2 1.0343653E+3 7.8361800E+2
1.1058900E+3 7.6660400E+2 1.1056520E+3 7.6627668E+2
1.1726900E+3 7.4380800E+2 1.1733908E+3 7.4325589E+2
1.2373800E+3 7.1634200E+2 1.2367456E+3 7.1540731E+2
1.2961800E+3 6.8387800E+2 1.2951254E+3 6.8369262E+2
1.3505600E+3 6.4910900E+2 1.3481871E+3 6.4910900E+2
1.3973600E+3 6.1280300E+2 1.3958159E+3 6.1262410E+2
1.4404200E+3 5.7536700E+2 1.4380906E+3 5.7512636E+2
1.4775900E+3 5.3785600E+2 1.4752410E+3 5.3739247E+2
1.5107700E+3 4.9995500E+2 1.5076036E+3 5.0007110E+2
1.5377700E+3 4.6182000E+2 1.5355818E+3 4.6367991E+2
1.5614300E+3 4.2619100E+2 1.5596114E+3 4.2861223E+2
1.5778800E+3 3.9216100E+2 1.5801343E+3 3.9514989E+2
1.5973800E+3 3.6063100E+2 1.5975792E+3 3.6347899E+2
