X Y Xfit Yfit
4.4974000E+1 1.3985100E+2 4.5615752E+1 1.3735333E+2
4.8027100E+1 1.5240900E+2 4.8310463E+1 1.5016082E+2
5.1411800E+1 1.6609900E+2 5.1411800E+1 1.6412644E+2
5.5252000E+1 1.8095600E+2 5.4986520E+1 1.7934546E+2
5.9516300E+1 1.9723300E+2 5.9112649E+1 1.9591837E+2
6.4322900E+1 2.1499200E+2 6.3881284E+1 2.1395041E+2
6.9927800E+1 2.3419400E+2 6.9398628E+1 2.3355074E+2
7.6339100E+1 2.5516300E+2 7.5788249E+1 2.5483127E+2
8.3744600E+1 2.7790500E+2 8.3193555E+1 2.7790500E+2
9.2206000E+1 3.0243200E+2 9.1780450E+1 3.0288366E+2
1.0186300E+2 3.2924400E+2 1.0174011E+2 3.2987474E+2
1.1302700E+2 3.5817700E+2 1.1329172E+2 3.5897744E+2
1.2627400E+2 3.8929000E+2 1.2668515E+2 3.9027765E+2
1.4148600E+2 4.2306000E+2 1.4220307E+2 4.2384158E+2
1.5899200E+2 4.5869700E+2 1.6016245E+2 4.5970802E+2
1.7932600E+2 4.9706400E+2 1.8091483E+2 4.9787911E+2
2.0279100E+2 5.3751700E+2 2.0484480E+2 5.3830960E+2
2.3040200E+2 5.8067600E+2 2.3236607E+2 5.8089467E+2
2.6194300E+2 6.2541900E+2 2.6391440E+2 6.2545700E+2
2.9773100E+2 6.7302000E+2 2.9993647E+2 6.7173352E+2
3.3868400E+2 7.2085200E+2 3.4087393E+2 7.1936285E+2
3.8552300E+2 7.7011700E+2 3.8714266E+2 7.6787574E+2
4.3826200E+2 8.1935000E+2 4.3910629E+2 8.1668909E+2
4.9704600E+2 8.6823000E+2 4.9704600E+2 8.6510751E+2
5.6189800E+2 9.1504100E+2 5.6112711E+2 9.1233320E+2
6.3251200E+2 9.6004800E+2 6.3136633E+2 9.5748707E+2
7.1070800E+2 1.0013700E+3 7.0760280E+2 9.9964129E+2
7.9331700E+2 1.0397200E+3 7.8947826E+2 1.0378630E+3
8.8038300E+2 1.0706200E+3 8.7643042E+2 1.0712661E+3
9.7154500E+2 1.0981100E+3 9.6770335E+2 1.0990664E+3
1.0658000E+3 1.1178600E+3 1.0623761E+3 1.1206331E+3
1.1625700E+3 1.1321900E+3 1.1594083E+3 1.1355307E+3
1.2594300E+3 1.1393100E+3 1.2576977E+3 1.1435428E+3
1.3559100E+3 1.1400100E+3 1.3561423E+3 1.1446773E+3
1.4517300E+3 1.1330400E+3 1.4536999E+3 1.1391490E+3
1.5454500E+3 1.1230600E+3 1.5494353E+3 1.1273463E+3
1.6403000E+3 1.1065500E+3 1.6425525E+3 1.1097861E+3
1.7286200E+3 1.0853900E+3 1.7324076E+3 1.0870650E+3
1.8151600E+3 1.0600800E+3 1.8185052E+3 1.0598147E+3
1.8970900E+3 1.0281900E+3 1.9004827E+3 1.0286665E+3
1.9737100E+3 9.9685800E+2 1.9780867E+3 9.9422756E+2
2.0473200E+3 9.5789100E+2 2.0511495E+3 9.5706956E+2
2.1182200E+3 9.2110800E+2 2.1195685E+3 9.1772649E+2
2.1830700E+3 8.8000600E+2 2.1832913E+3 8.7669856E+2
2.2435300E+3 8.3775100E+2 2.2423081E+3 8.3445812E+2
2.2965300E+3 7.9042300E+2 2.2966492E+3 7.9145436E+2
2.3470000E+3 7.4811500E+2 2.3463855E+3 7.4811500E+2
2.3916300E+3 7.0865200E+2 2.3916300E+3 7.0484434E+2
2.4326700E+3 6.6121500E+2 2.4325381E+3 6.6201859E+2
2.4699000E+3 6.1892500E+2 2.4693054E+3 6.1997951E+2
2.5036800E+3 5.7895000E+2 2.5021625E+3 5.7902846E+2
2.5335100E+3 5.3910300E+2 2.5313679E+3 5.3942129E+2
2.5584900E+3 4.9960500E+2 2.5571999E+3 5.0136558E+2
2.5806900E+3 4.6352700E+2 2.5799465E+3 4.6502054E+2
2.6008200E+3 4.2997300E+2 2.5998979E+3 4.3049856E+2
2.6169600E+3 3.9716700E+2 2.6173384E+3 3.9786909E+2
2.6338000E+3 3.6655600E+2 2.6325403E+3 3.6716338E+2
2.6461400E+3 3.3756500E+2 2.6457599E+3 3.3838022E+2
2.6584700E+3 3.1236900E+2 2.6572343E+3 3.1149154E+2
2.6687500E+3 2.8644800E+2 2.6671799E+3 2.8644800E+2
2.6792000E+3 2.6443600E+2 2.6757918E+3 2.6318406E+2
2.6875100E+3 2.4189000E+2 2.6832443E+3 2.4162254E+2
2.6944100E+3 2.2334300E+2 2.6896919E+3 2.2167825E+2
