0.0000 -1.4090E-0005
0.0102  1.4995E-0006
0.0201  1.7196E-0005
0.0300  3.3546E-0005
0.0402  5.1053E-0005
0.0499  6.8744E-0005
0.0599  8.7739E-0005
0.0700  1.0764E-0004
0.0800  1.2894E-0004
0.0899  1.5095E-0004
0.1000  1.7497E-0004
0.1100  2.0060E-0004
0.1200  2.2804E-0004
0.1301  2.5809E-0004
0.1401  2.9065E-0004
0.1500  3.2563E-0004
0.1600  3.6452E-0004
0.1700  4.0734E-0004
0.1810  4.6563E-0004
0.1900  5.0784E-0004
0.1999  5.6714E-0004
0.2099  6.3447E-0004
0.2198  7.1085E-0004
0.2299  8.0030E-0004
0.2408  9.0080E-0004
0.2499  1.0174E-0003
0.2588  1.1410E-0003
0.2684  1.3088E-0003
0.2788  1.4817E-0003
0.2887  1.6978E-0003
0.2985  1.9521E-0003
0.3085  2.2536E-0003
0.3189  2.6305E-0003
0.3279  3.0114E-0003
0.3376  3.4938E-0003
0.3473  4.0527E-0003
0.3569  4.6796E-0003
0.3658  5.3463E-0003
0.3754  6.1323E-0003
0.3848  6.9980E-0003
0.3938  7.8935E-0003
0.4032  8.9085E-0003
0.4124  9.9831E-0003
0.4220  1.1207E-0002
0.4308  1.2292E-0002
0.4420  1.3824E-0002
0.4532  1.5386E-0002
0.4622  1.6630E-0002
0.4712  1.7894E-0002
0.4824  1.9535E-0002
