Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.200305798E+00 1.164951859E+00 3.535393900E-02 1.154556864E+00 1.147884272E+00 6.672592000E-03
1.468000E+10 1.200342516E+00 1.165059736E+00 3.528278000E-02 1.171458495E+00 1.153008919E+00 1.844957600E-02
2.154000E+10 1.200396072E+00 1.165216532E+00 3.517954000E-02 1.182252597E+00 1.156790351E+00 2.546224600E-02
3.162000E+10 1.200473980E+00 1.165444161E+00 3.502981900E-02 1.193413702E+00 1.159591255E+00 3.382244700E-02
4.642000E+10 1.200586758E+00 1.165771644E+00 3.481511400E-02 1.195915207E+00 1.161722789E+00 3.419241800E-02
6.813000E+10 1.200749408E+00 1.166237726E+00 3.451168200E-02 1.197538090E+00 1.163442910E+00 3.409518000E-02
1.000000E+11 1.200981679E+00 1.166892457E+00 3.408922200E-02 1.198778379E+00 1.164964131E+00 3.381424800E-02
1.468000E+11 1.201309633E+00 1.167796469E+00 3.351316400E-02 1.199799444E+00 1.166464866E+00 3.333457800E-02
2.154000E+11 1.201765165E+00 1.168927435E+00 3.283773000E-02 1.200730252E+00 1.168092289E+00 3.263796300E-02
3.162000E+11 1.202383034E+00 1.169959565E+00 3.242346900E-02 1.201673590E+00 1.169549691E+00 3.212389900E-02
4.642000E+11 1.203196189E+00 1.171404023E+00 3.179216600E-02 1.202709384E+00 1.171074839E+00 3.163454500E-02
6.813000E+11 1.204225582E+00 1.173390224E+00 3.083535800E-02 1.203891132E+00 1.173115339E+00 3.077579300E-02
1.000000E+12 1.205466632E+00 1.176158653E+00 2.930797900E-02 1.205236562E+00 1.175918908E+00 2.931765400E-02
1.468000E+12 1.206953648E+00 1.179763370E+00 2.719027800E-02 1.206867483E+00 1.179546706E+00 2.732077700E-02
2.154000E+12 1.208664426E+00 1.182941297E+00 2.572312900E-02 1.208517924E+00 1.182834196E+00 2.568372800E-02
3.162000E+12 1.213904688E+00 1.185776858E+00 2.812783000E-02 1.213806611E+00 1.185701931E+00 2.810468000E-02
4.642000E+12 1.215366143E+00 1.187890643E+00 2.747550000E-02 1.215304772E+00 1.187838275E+00 2.746649700E-02
6.813000E+12 1.216791952E+00 1.189387736E+00 2.740421600E-02 1.216757564E+00 1.189351517E+00 2.740604700E-02
1.000000E+13 1.223068617E+00 1.191244569E+00 3.182404800E-02 1.223041879E+00 1.191219326E+00 3.182255300E-02
