fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
US01 13:39:16 316.2 36.67 1.000E+000 6.413E-001 3.558E-007 1.000E+019 2.511E+000 5.176E-008 1.542E-005 8.715E-002 1.542E-005 4.401E-007 3.276E-001 4.940E-002 8.891E-006 3.110E+000 
US010 13:48:46 315.9 36.7 1.000E+000 7.497E-001 3.427E-007 1.000E+019 2.533E+000 4.930E-008 1.546E-005 8.663E-002 1.545E-005 4.370E-007 3.264E-001 4.900E-002 8.899E-006 2.453E-001 
US02 13:59:42 319.7 36.27 1.000E+000 1.005E+000 3.248E-007 1.000E+019 2.521E+000 5.536E-008 1.570E-005 7.982E-002 1.570E-005 4.006E-007 3.196E-001 4.480E-002 8.922E-006 1.437E-001 
US020 14:10:06 319.4 36.3 1.000E+000 8.836E-001 3.268E-007 1.000E+019 2.556E+000 5.326E-008 1.578E-005 8.029E-002 1.578E-005 4.041E-007 3.190E-001 4.500E-002 8.961E-006 7.662E-003 
US03 14:19:16 323.7 35.82 1.000E+000 7.636E-001 3.672E-007 1.000E+019 2.474E+000 6.310E-008 1.547E-005 7.118E-002 1.547E-005 3.439E-007 3.123E-001 3.950E-002 8.685E-006 6.550E-003 
US04 14:38:20 326.9 35.47 1.000E+000 7.302E-001 3.936E-007 1.000E+019 2.547E+000 6.151E-008 1.548E-005 6.273E-002 1.548E-005 2.935E-007 3.023E-001 3.430E-002 8.533E-006 9.184E-003 
US05 14:54:52 329.6 35.18 1.000E+000 8.824E-001 4.059E-007 1.000E+019 2.503E+000 6.941E-008 1.453E-005 5.673E-002 1.453E-005 2.453E-007 2.976E-001 3.080E-002 7.938E-006 1.112E-002 
US06 15:13:26 333.2 34.8 1.000E+000 5.028E-001 5.486E-007 1.000E+019 2.406E+000 8.170E-008 1.409E-005 5.083E-002 1.409E-005 2.105E-007 2.939E-001 2.740E-002 7.653E-006 2.547E-001 
US07 15:31:42 336.4 34.47 1.000E+000 7.321E-001 5.409E-007 1.000E+019 2.439E+000 8.477E-008 1.430E-005 4.615E-002 1.429E-005 1.905E-007 2.887E-001 2.470E-002 7.680E-006 1.407E-002 
US08 15:50:16 339.9 34.11 1.000E+000 8.258E-001 4.722E-007 1.000E+019 2.588E+000 7.975E-008 1.532E-005 4.177E-002 1.532E-005 1.807E-007 2.824E-001 2.220E-002 8.103E-006 2.118E+000 
