N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.182265219E+00 1.176493956E+00 1.170470074E+00 1.163416838E+00
1.600000000E+01 1.241936697E+00 1.240094409E+00 1.238442105E+00 1.235676187E+00
1.700000000E+01 1.269231249E+00 1.267080213E+00 1.264805513E+00 1.264091497E+00
1.549996187E+01 1.224059727E+00 1.220433798E+00 1.218611729E+00 1.216467373E+00
1.649996187E+01 1.255760150E+00 1.254004213E+00 1.252936444E+00 1.251713222E+00
1.674996808E+01 1.262542852E+00 1.259607881E+00 1.258992207E+00 1.257974693E+00
1.624993176E+01 1.248821731E+00 1.247638181E+00 1.246147414E+00 1.244656494E+00
1.574996808E+01 1.233763345E+00 1.231639147E+00 1.228737131E+00 1.227129684E+00
1.524993176E+01 1.209985634E+00 1.206332240E+00 1.203202090E+00 1.200246241E+00
