N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.182679592E+00 1.176979715E+00 1.171075449E+00 1.164186855E+00
1.600000000E+01 1.244430057E+00 1.242330218E+00 1.240500911E+00 1.237611541E+00
1.700000000E+01 1.275648218E+00 1.273524791E+00 1.271316758E+00 1.270700041E+00
1.549996187E+01 1.225050917E+00 1.221312292E+00 1.219427710E+00 1.217254441E+00
1.649996187E+01 1.260344630E+00 1.258374434E+00 1.257152971E+00 1.255823903E+00
1.674996808E+01 1.268066184E+00 1.265022676E+00 1.264353819E+00 1.263314996E+00
1.624993176E+01 1.252358746E+00 1.250903272E+00 1.249215240E+00 1.247587128E+00
1.574996808E+01 1.235380804E+00 1.233066285E+00 1.230040417E+00 1.228354667E+00
1.524993176E+01 1.210583795E+00 1.206895326E+00 1.203768963E+00 1.200846172E+00
