N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.205522550E+00 1.205975678E+00 1.205826210E+00 1.204308069E+00
1.600000000E+01 1.263783819E+00 1.263218679E+00 1.262986462E+00 1.261659041E+00
1.700000000E+01 1.340141441E+00 1.339203693E+00 1.338307443E+00 1.338829584E+00
1.549996187E+01 1.237181028E+00 1.235524802E+00 1.235685448E+00 1.235478614E+00
1.649996187E+01 1.296864418E+00 1.296161269E+00 1.296242392E+00 1.296177468E+00
1.674996808E+01 1.317439743E+00 1.315640850E+00 1.316205446E+00 1.316342974E+00
1.624993176E+01 1.278893885E+00 1.278791921E+00 1.278528472E+00 1.278332818E+00
1.574996808E+01 1.249987541E+00 1.249425613E+00 1.248177723E+00 1.248190158E+00
1.524993176E+01 1.223585057E+00 1.222891445E+00 1.222640708E+00 1.222460394E+00
