fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:19:42 295.1 39.29 1.000E+000 5.200E-001 1.043E-006 1.540E+004 2.630E+000 1.464E-008 3.194E-004 
0T02 8:22:40 295.2 39.28 1.000E+000 5.200E-001 9.815E-007 1.543E+004 2.629E+000 1.467E-008 3.175E-004 
0T03 8:26:40 295 39.3 1.000E+000 5.200E-001 9.120E-007 1.548E+004 2.628E+000 1.444E-008 3.503E-004 
0T04 8:29:54 295 39.3 1.000E+000 5.200E-001 8.916E-007 1.547E+004 2.624E+000 1.452E-008 3.478E-004 
0T05 8:33:52 295 39.3 1.000E+000 5.200E-001 8.452E-007 1.589E+004 2.626E+000 1.438E-008 3.835E-004 
0T06 8:37:12 295.1 39.29 1.000E+000 5.200E-001 9.295E-007 1.542E+004 2.622E+000 1.463E-008 3.513E-004 
0T07 8:43:00 295 39.3 1.000E+000 5.200E-001 1.058E-006 1.535E+004 2.629E+000 1.462E-008 4.028E-004 
0T08 8:47:12 294.9 39.32 1.000E+000 5.200E-001 1.154E-006 1.553E+004 2.636E+000 1.450E-008 3.411E-004 
0T09 8:54:22 295 39.3 1.000E+000 5.200E-001 1.159E-006 1.536E+004 2.632E+000 1.475E-008 2.954E-004 
0T10 9:01:12 295.1 39.29 1.000E+000 5.200E-001 1.174E-006 1.533E+004 2.634E+000 1.478E-008 3.094E-004 
0T11 9:08:36 295.1 39.29 1.000E+000 5.200E-001 1.164E-006 1.535E+004 2.635E+000 1.474E-008 3.003E-004 
0T12 9:11:42 295.2 39.28 1.000E+000 5.200E-001 1.182E-006 1.532E+004 2.634E+000 1.483E-008 2.960E-004 
0T13 9:16:56 295.1 39.29 1.000E+000 5.200E-001 1.156E-006 1.536E+004 2.636E+000 1.469E-008 2.775E-004 
0T14 9:22:08 295.1 39.29 1.000E+000 5.200E-001 1.178E-006 1.535E+004 2.636E+000 1.473E-008 3.248E-004 
