fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T32 10:48:58 295.1 39.29 1.000E+000 5.600E-001 1.205E-006 1.625E+004 2.665E+000 1.314E-008 3.136E-004 
0T33 10:51:18 295.2 39.28 1.000E+000 5.600E-001 1.220E-006 1.578E+004 2.659E+000 1.333E-008 2.995E-004 
0T34 10:54:22 295.1 39.29 1.000E+000 5.600E-001 1.197E-006 1.572E+004 2.662E+000 1.322E-008 3.351E-004 
0T35 10:59:30 295 39.3 1.000E+000 5.600E-001 1.180E-006 1.609E+004 2.666E+000 1.308E-008 3.606E-004 
0T36 11:03:24 295.1 39.29 1.000E+000 5.600E-001 1.212E-006 1.593E+004 2.660E+000 1.331E-008 2.979E-004 
0T37 11:06:30 295.1 39.29 1.000E+000 5.600E-001 1.209E-006 1.589E+004 2.660E+000 1.332E-008 3.361E-004 
0T38 11:10:08 295.1 39.29 1.000E+000 5.600E-001 1.203E-006 1.579E+004 2.659E+000 1.336E-008 2.569E-004 
0T39 11:14:08 295 39.3 1.000E+000 5.600E-001 1.185E-006 1.573E+004 2.662E+000 1.324E-008 6.041E-003 
0T40 11:20:24 294.9 39.32 1.000E+000 5.600E-001 1.188E-006 1.579E+004 2.660E+000 1.328E-008 2.798E-004 
0T41 11:27:46 295.1 39.29 1.000E+000 5.600E-001 1.212E-006 1.562E+004 2.653E+000 1.362E-008 2.677E-004 
0T42 11:32:14 295.1 39.29 1.000E+000 5.600E-001 1.206E-006 1.574E+004 2.659E+000 1.349E-008 2.827E-004 
0T43 11:42:38 295.1 39.29 1.000E+000 5.600E-001 1.240E-006 1.584E+004 2.656E+000 1.362E-008 3.697E-004 
0T44 11:51:18 295.1 39.29 1.000E+000 5.600E-001 1.231E-006 1.554E+004 2.657E+000 1.360E-008 3.491E-004 
0T45 11:59:18 295 39.3 1.000E+000 5.600E-001 1.213E-006 1.574E+004 2.658E+000 1.353E-008 3.134E-004 
T311 10:45:54 294.9 39.32 1.000E+000 5.600E-001 1.187E-006 1.606E+004 2.666E+000 1.292E-008 2.588E-004 
