fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:19:42 295.1 39.29 1.000E+000 5.300E-001 1.023E-006 1.530E+004 2.620E+000 1.450E-008 3.155E-004 
0T02 8:22:40 295.2 39.28 1.000E+000 5.300E-001 9.663E-007 1.530E+004 2.619E+000 1.455E-008 3.192E-004 
0T03 8:26:40 295 39.3 1.000E+000 5.300E-001 8.921E-007 1.530E+004 2.619E+000 1.432E-008 3.434E-004 
0T04 8:29:54 295 39.3 1.000E+000 5.300E-001 8.771E-007 1.530E+004 2.613E+000 1.442E-008 3.459E-004 
0T05 8:33:52 295 39.3 1.000E+000 5.300E-001 8.388E-007 1.530E+004 2.612E+000 1.440E-008 3.632E-004 
0T06 8:37:12 295.1 39.29 1.000E+000 5.300E-001 9.080E-007 1.530E+004 2.613E+000 1.448E-008 3.324E-004 
0T07 8:43:00 295 39.3 1.000E+000 5.300E-001 1.038E-006 1.530E+004 2.620E+000 1.445E-008 3.848E-004 
0T08 8:47:12 294.9 39.32 1.000E+000 5.300E-001 1.140E-006 1.530E+004 2.624E+000 1.441E-008 3.260E-004 
0T09 8:54:22 295 39.3 1.000E+000 5.300E-001 1.135E-006 1.530E+004 2.623E+000 1.458E-008 2.860E-004 
0T10 9:01:12 295.1 39.29 1.000E+000 5.300E-001 1.147E-006 1.530E+004 2.626E+000 1.459E-008 2.961E-004 
0T11 9:08:36 295.1 39.29 1.000E+000 5.300E-001 1.141E-006 1.530E+004 2.626E+000 1.457E-008 2.838E-004 
0T12 9:11:42 295.2 39.28 1.000E+000 5.300E-001 1.159E-006 1.530E+004 2.626E+000 1.466E-008 2.815E-004 
0T13 9:16:56 295.1 39.29 1.000E+000 5.300E-001 1.134E-006 1.530E+004 2.628E+000 1.453E-008 2.654E-004 
0T14 9:22:08 295.1 39.29 1.000E+000 5.300E-001 1.155E-006 1.530E+004 2.627E+000 1.457E-008 3.159E-004 
