fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T55 13:38:54 295 39.3 1.000E+000 5.600E-001 1.227E-006 1.527E+004 2.650E+000 1.392E-008 2.760E-004 
0T56 13:46:42 295 39.3 1.000E+000 5.600E-001 1.193E-006 1.562E+004 2.654E+000 1.378E-008 3.384E-004 
0T57 13:58:52 295.1 39.29 1.000E+000 5.600E-001 1.220E-006 1.568E+004 2.655E+000 1.387E-008 2.492E-004 
0T58 14:11:46 295.2 39.28 1.000E+000 5.600E-001 1.237E-006 1.537E+004 2.651E+000 1.400E-008 2.876E-004 
0T59 14:24:06 295.1 39.29 1.000E+000 5.600E-001 1.205E-006 1.542E+004 2.651E+000 1.395E-008 2.731E-004 
0T60 14:35:36 295.1 39.29 1.000E+000 5.600E-001 1.234E-006 1.577E+004 2.655E+000 1.392E-008 3.064E-004 
0T61 14:44:04 295 39.3 1.000E+000 5.600E-001 1.218E-006 1.544E+004 2.650E+000 1.397E-008 3.616E-004 
0T62 14:52:50 295 39.3 1.000E+000 5.600E-001 1.225E-006 1.547E+004 2.649E+000 1.400E-008 2.899E-004 
0T63 15:03:40 295 39.3 1.000E+000 5.600E-001 1.208E-006 1.547E+004 2.653E+000 1.387E-008 3.094E-004 
0T64 15:14:00 295 39.3 1.000E+000 5.600E-001 1.206E-006 1.545E+004 2.650E+000 1.396E-008 2.538E-004 
0T65 15:21:16 295 39.3 1.000E+000 5.600E-001 1.215E-006 1.546E+004 2.651E+000 1.398E-008 2.411E-004 
