T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -1.155207000E-03 1.392369500E-02 2.206725100E-02 2.639809000E-02 3.037835700E-02 3.795356300E-02 4.520626800E-02 4.629873000E-02 4.321992100E-02
295 -1.643774200E-02 9.635882000E-03 2.073708600E-02 2.633111800E-02 3.015427300E-02 3.778276500E-02 4.543717900E-02 4.747276700E-02 4.544701800E-02
300 -4.891157700E-02 -1.927800000E-04 1.799086700E-02 2.555390400E-02 3.007737500E-02 3.790498200E-02 4.659066600E-02 4.967741400E-02 4.827995800E-02
305 -1.104603520E-01 -2.044242000E-02 1.179326300E-02 2.388303400E-02 3.019147700E-02 3.865355700E-02 4.779398700E-02 5.196445100E-02 5.220027900E-02
310 -1.657301530E-01 -5.954152000E-02 -5.277150000E-04 1.993690100E-02 2.958597000E-02 3.925056700E-02 4.929224600E-02 5.460779700E-02 5.596612300E-02
315 -1.391086230E-01 -1.277089800E-01 -2.390155400E-02 1.321387400E-02 2.799159300E-02 3.966804500E-02 5.150852800E-02 5.812210400E-02 5.989062700E-02
320 -7.702519800E-02 -1.722678090E-01 -6.663188500E-02 -5.217000000E-06 2.485953500E-02 4.022105800E-02 5.314857300E-02 6.107830700E-02 6.516249800E-02
325 1.028647500E-02 -1.421020870E-01 -1.366981270E-01 -2.503896700E-02 1.778810100E-02 3.912790800E-02 5.441037100E-02 6.373203700E-02 7.094870700E-02
330 1.786502000E-02 -7.689796900E-02 -1.778584330E-01 -6.739177700E-02 4.468321000E-03 3.607006100E-02 5.583089900E-02 6.683789100E-02 7.239547300E-02
335 2.753071700E-02 9.109053000E-03 -1.472327150E-01 -1.358430660E-01 -1.863407400E-02 3.043285700E-02 5.519042800E-02 6.822016600E-02 7.339125700E-02
340 3.905031400E-02 1.466156200E-02 -8.473262900E-02 -1.821935710E-01 -5.802968100E-02 1.843198700E-02 5.255987200E-02 6.846392000E-02 7.410358000E-02
