N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -3.741270000E-04 -1.327364000E-02 -4.123002900E-02 -9.533318000E-02 -1.688533160E-01 -1.463964710E-01 -9.229933400E-02 9.653693000E-03 1.728192200E-02 2.692294200E-02 3.830709300E-02
1.600000000E+01 3.011733700E-02 2.989130500E-02 2.979920500E-02 2.994718200E-02 2.946073000E-02 2.806509500E-02 2.534068500E-02 1.926502900E-02 7.679432000E-03 -1.258217900E-02 -4.770903400E-02
1.700000000E+01 4.280862800E-02 4.478136000E-02 4.733297700E-02 5.092814200E-02 5.455842100E-02 5.930735000E-02 6.264222500E-02 6.610068800E-02 6.903078200E-02 7.222476600E-02 7.338042600E-02
1.549996187E+01 2.316484600E-02 2.200107300E-02 1.977968500E-02 1.453537400E-02 3.935389000E-03 -1.634468000E-02 -5.394264300E-02 -1.170208890E-01 -1.842435980E-01 -1.580959800E-01 -1.030584780E-01
1.649996187E+01 4.482048200E-02 4.490427900E-02 4.584546800E-02 4.681209200E-02 4.703617800E-02 4.902527900E-02 5.051030200E-02 5.165852500E-02 5.310204400E-02 5.273581700E-02 5.062388500E-02
1.674996808E+01 4.704635000E-02 4.798101700E-02 4.980139600E-02 5.175637300E-02 5.408568200E-02 5.767411700E-02 6.131256100E-02 6.245470100E-02 6.541085000E-02 6.692725700E-02 6.742901900E-02
1.624993176E+01 3.721125300E-02 3.694113800E-02 3.700577400E-02 3.772655800E-02 3.815813200E-02 3.852321400E-02 3.899202500E-02 3.808464700E-02 3.551566000E-02 3.071498900E-02 2.026717600E-02
1.574996808E+01 2.632569100E-02 2.636851200E-02 2.573347600E-02 2.434743700E-02 2.137670700E-02 1.562213000E-02 3.937389000E-03 -1.777930200E-02 -5.534977400E-02 -1.163230730E-01 -1.937796470E-01
1.524993176E+01 1.463859700E-02 1.080794500E-02 2.481342000E-03 -1.491231300E-02 -4.897409400E-02 -1.107913060E-01 -1.766906560E-01 -1.511669370E-01 -9.403074100E-02 8.703449000E-03 1.422481400E-02
