N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.623460000E-04 3.379860000E-04 3.243970000E-04 3.131510000E-04 2.915910000E-04 2.136800000E-04 2.864000000E-06 1.985720000E-04 2.257200000E-04 2.939270000E-04 4.218920000E-04
1.600000000E+01 1.127163000E-03 1.155138000E-03 1.229785000E-03 1.373957000E-03 1.636426000E-03 1.862220000E-03 1.990643000E-03 2.336851000E-03 2.729522000E-03 3.113592000E-03 3.489741000E-03
1.700000000E+01 2.934912000E-03 3.164238000E-03 5.298141000E-03 6.349012000E-03 4.642045000E-03 5.802635000E-03 6.938578000E-03 8.366614000E-03 9.956213000E-03 1.149176700E-02 1.322435900E-02
1.549996187E+01 7.054500000E-04 6.807290000E-04 6.739730000E-04 6.992400000E-04 7.613610000E-04 8.357870000E-04 9.318080000E-04 1.013463000E-03 1.008683000E-03 7.886170000E-04 1.458690000E-04
1.649996187E+01 1.724673000E-03 1.828592000E-03 1.982744000E-03 2.331727000E-03 2.693511000E-03 3.178444000E-03 3.820015000E-03 4.574767000E-03 5.365960000E-03 6.292599000E-03 7.274571000E-03
1.674996808E+01 2.223792000E-03 2.441839000E-03 2.679683000E-03 3.153802000E-03 3.723245000E-03 4.314137000E-03 5.166243000E-03 6.210625000E-03 7.284713000E-03 8.560011000E-03 9.895308000E-03
1.624993176E+01 1.370198000E-03 1.433059000E-03 1.558894000E-03 1.726187000E-03 2.002697000E-03 2.364145000E-03 2.777970000E-03 3.304497000E-03 3.898528000E-03 4.505907000E-03 5.171517000E-03
1.574996808E+01 9.244820000E-04 8.968080000E-04 9.308590000E-04 1.009817000E-03 1.179479000E-03 1.375623000E-03 1.534218000E-03 1.602814000E-03 1.803849000E-03 1.966793000E-03 1.949489000E-03
1.524993176E+01 5.140080000E-04 4.828540000E-04 4.775650000E-04 4.899270000E-04 5.149180000E-04 5.370460000E-04 5.269160000E-04 4.010910000E-04 3.563300000E-05 2.198960000E-04 2.511720000E-04
