fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0UT1 9:16 300.2 38.62 1.000E+000 2.301E+000 1.030E-010 4.334E+002 2.645E+000 2.272E-006 7.258E-004 
0UT2 9:41 303.5 38.2 1.000E+000 2.348E+000 1.813E-010 4.434E+002 2.696E+000 3.058E-006 8.583E-004 
0UT3 10:0 306.5 37.83 1.000E+000 2.293E+000 2.787E-010 4.521E+002 2.549E+000 2.758E-006 1.736E-003 
0UT4 10:19 309.4 37.47 1.000E+000 2.260E+000 4.475E-010 4.601E+002 2.622E+000 3.797E-006 8.269E-004 
0UT5 10:40 312.4 37.11 1.000E+000 2.246E+000 7.052E-010 4.680E+002 2.594E+000 4.293E-006 1.058E-003 
0UT6 11:1 315.5 36.75 1.000E+000 2.236E+000 1.128E-009 4.760E+002 2.600E+000 5.161E-006 1.266E-003 
0UT7 11:20 318.7 36.38 1.000E+000 2.234E+000 1.784E-009 4.840E+002 2.617E+000 6.321E-006 7.744E-004 
0UT8 11:38 321.4 36.07 1.000E+000 2.168E+000 2.567E-009 4.907E+002 2.525E+000 6.348E-006 6.800E-004 
0UT9 11:55 324.3 35.75 1.000E+000 2.162E+000 3.931E-009 4.980E+002 2.581E+000 8.062E-006 5.163E-004 
UT10 12:14 327.7 35.38 1.000E+000 2.138E+000 6.108E-009 5.066E+002 2.495E+000 8.513E-006 1.314E-003 
UT11 12:41 330.7 35.06 1.000E+000 2.180E+000 9.310E-009 5.143E+002 2.520E+000 1.040E-005 1.220E-003 
