0.0100  2.2117E-0005
0.0201  4.4313E-0005
0.0300  6.6633E-0005
0.0401  9.2362E-0005
0.0501  1.1186E-0004
0.0599  1.3447E-0004
0.0700  1.5769E-0004
0.0800  1.8101E-0004
0.0899  2.0462E-0004
0.1000  2.2804E-0004
0.1100  2.5236E-0004
0.1205  2.7709E-0004
0.1301  3.0191E-0004
0.1399  3.2704E-0004
0.1500  3.5317E-0004
0.1599  3.7930E-0004
0.1697  4.0553E-0004
0.1798  4.3367E-0004
0.1896  4.6281E-0004
0.1997  4.9296E-0004
0.2097  5.2513E-0004
0.2197  5.5930E-0004
0.2298  5.9447E-0004
0.2399  6.3266E-0004
0.2499  6.7387E-0004
0.2599  7.1809E-0004
0.2704  7.6533E-0004
0.2801  8.1859E-0004
0.2902  8.7789E-0004
0.3009  9.5025E-0004
0.3111  1.0276E-0003
0.3211  1.1171E-0003
0.3311  1.2226E-0003
0.3411  1.3482E-0003
0.3512  1.5030E-0003
0.3611  1.6930E-0003
0.3711  1.9251E-0003
0.3809  2.2186E-0003
0.3908  2.5925E-0003
0.4012  3.0508E-0003
0.4102  3.6246E-0003
0.4196  4.3095E-0003
0.4300  5.1652E-0003
0.4410  6.5483E-0003
0.4518  7.9512E-0003
0.4620  9.5632E-0003
0.4720  1.1364E-0002
0.4827  1.3573E-0002
0.4919  1.5464E-0002
0.5017  1.8011E-0002
