T d154 d184 d214 d244
d 150 180 210 240
290 5.744357400E-02 5.536451000E-02 5.439335700E-02 5.343698900E-02
295 5.517524600E-02 5.328322100E-02 5.236569800E-02 5.157895700E-02
300 5.366832600E-02 5.194308200E-02 5.118858600E-02 5.046245100E-02
305 5.225546100E-02 5.074824700E-02 4.992565500E-02 4.942888300E-02
310 5.030430200E-02 5.006593900E-02 4.930693800E-02 4.882885300E-02
315 5.027766700E-02 5.017590100E-02 4.950804000E-02 4.907657300E-02
320 5.032581600E-02 5.037861500E-02 4.980570300E-02 4.938591400E-02
325 5.058710400E-02 5.084089700E-02 5.035634200E-02 4.990816300E-02
330 5.153816900E-02 5.186641500E-02 5.146190800E-02 5.097952300E-02
335 5.177144800E-02 5.220511000E-02 5.185774600E-02 5.136318700E-02
340 5.126188600E-02 5.182319300E-02 5.157129300E-02 5.113862500E-02
