N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 335 1.800E-4 1.012226743E+00 1.014130450E+00
1.468000E+10 1.000E+15 335 1.800E-4 1.012756475E+00 1.014115263E+00
2.154000E+10 1.000E+15 335 1.800E-4 1.013136627E+00 1.014093079E+00
3.162000E+10 1.000E+15 335 1.800E-4 1.013394421E+00 1.014060750E+00
4.642000E+10 1.000E+15 335 1.800E-4 1.013553117E+00 1.014013793E+00
6.813000E+10 1.000E+15 335 1.800E-4 1.013629253E+00 1.013945919E+00
1.000000E+11 1.000E+15 335 1.800E-4 1.013631824E+00 1.013848513E+00
1.468000E+11 1.000E+15 335 1.800E-4 1.013562475E+00 1.013710177E+00
2.154000E+11 1.000E+15 335 1.800E-4 1.013416377E+00 1.013516690E+00
3.162000E+11 1.000E+15 335 1.800E-4 1.013184147E+00 1.013252020E+00
4.642000E+11 1.000E+15 335 1.800E-4 1.012855769E+00 1.012901511E+00
6.813000E+11 1.000E+15 335 1.800E-4 1.012428110E+00 1.012458813E+00
1.000000E+12 1.000E+15 335 1.800E-4 1.011916866E+00 1.011937410E+00
1.468000E+12 1.000E+15 335 1.800E-4 1.011371509E+00 1.011385257E+00
2.154000E+12 1.000E+15 335 1.800E-4 1.010886082E+00 1.010895348E+00
3.162000E+12 1.000E+15 335 1.800E-4 1.010593722E+00 1.010600091E+00
4.642000E+12 1.000E+15 335 1.800E-4 1.010636381E+00 1.010640926E+00
6.813000E+12 1.000E+15 335 1.800E-4 1.011120992E+00 1.011124414E+00
1.000000E+13 1.000E+15 335 1.800E-4 1.012092254E+00 1.012094991E+00
