N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.586119000E-03 -9.109014000E-03 -3.248256000E-02 -7.847803900E-02 -1.576791540E-01 -1.460293750E-01 -9.094337900E-02 7.405965000E-03 1.427643100E-02 2.340672100E-02 3.497376700E-02
1.600000000E+01 3.267428200E-02 3.184023300E-02 3.128777200E-02 3.109155600E-02 3.039628700E-02 2.910372400E-02 2.686563500E-02 2.171910400E-02 1.192721300E-02 -5.352468000E-03 -3.609757000E-02
1.700000000E+01 6.215336900E-02 6.015125800E-02 5.872527900E-02 5.842747900E-02 5.868188100E-02 5.981724800E-02 6.237884700E-02 6.539363500E-02 6.868052000E-02 7.389980900E-02 7.902486900E-02
1.549996187E+01 2.164036500E-02 2.072044200E-02 1.893735700E-02 1.452760100E-02 5.675879000E-03 -1.123975700E-02 -4.297701300E-02 -9.730350400E-02 -1.792718710E-01 -1.610006140E-01 -1.058403520E-01
1.649996187E+01 5.515877300E-02 5.319270300E-02 5.215380700E-02 5.138041300E-02 5.120254400E-02 5.194331400E-02 5.271369600E-02 5.367272600E-02 5.521537900E-02 5.566382100E-02 5.493335100E-02
1.674996808E+01 6.078821800E-02 5.880738600E-02 5.773277600E-02 5.700617900E-02 5.703466400E-02 5.821357600E-02 5.976697200E-02 6.188465800E-02 6.514159500E-02 6.799454800E-02 7.090401900E-02
1.624993176E+01 4.366060100E-02 4.213996800E-02 4.101154700E-02 4.065465700E-02 4.038636100E-02 4.024376700E-02 4.051652400E-02 3.970624800E-02 3.763885500E-02 3.384895900E-02 2.506307400E-02
1.574996808E+01 2.661142600E-02 2.653822000E-02 2.588529500E-02 2.464136400E-02 2.167152500E-02 1.690969400E-02 7.431450000E-03 -1.111822100E-02 -4.309152400E-02 -9.772842200E-02 -1.752998560E-01
1.524993176E+01 1.408015300E-02 1.125274300E-02 4.330106000E-03 -1.018895700E-02 -3.881959300E-02 -9.067541600E-02 -1.736953460E-01 -1.520750490E-01 -9.452479100E-02 6.970768000E-03 1.209096300E-02
