d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.265266607E+00 1.218699273E+00 4.656733400E-02 1.262292107E+00 1.217709182E+00 4.458292500E-02 2.974500000E-03 9.900910000E-04
150 295 1.265797841E+00 1.221297874E+00 4.449996700E-02 1.263179010E+00 1.220324839E+00 4.285417100E-02 2.618831000E-03 9.730350000E-04
150 300 1.267280579E+00 1.224313274E+00 4.296730500E-02 1.264954884E+00 1.223326904E+00 4.162798000E-02 2.325695000E-03 9.863700000E-04
150 305 1.269548772E+00 1.227138224E+00 4.241054800E-02 1.267440694E+00 1.226106851E+00 4.133384300E-02 2.108078000E-03 1.031373000E-03
150 310 1.272132461E+00 1.230373342E+00 4.175911900E-02 1.270156881E+00 1.229270861E+00 4.088602000E-02 1.975580000E-03 1.102481000E-03
150 315 1.274766180E+00 1.233461201E+00 4.130497900E-02 1.272835521E+00 1.232221021E+00 4.061450000E-02 1.930659000E-03 1.240180000E-03
150 320 1.276878946E+00 1.235600888E+00 4.127805800E-02 1.274910349E+00 1.234195039E+00 4.071531000E-02 1.968597000E-03 1.405849000E-03
150 325 1.277833642E+00 1.237740987E+00 4.009265500E-02 1.275752097E+00 1.236099640E+00 3.965245700E-02 2.081545000E-03 1.641347000E-03
150 330 1.276810948E+00 1.239320654E+00 3.749029400E-02 1.274557791E+00 1.237392323E+00 3.716546800E-02 2.253157000E-03 1.928331000E-03
150 335 1.272303815E+00 1.239404007E+00 3.289980800E-02 1.269860636E+00 1.237166742E+00 3.269389400E-02 2.443179000E-03 2.237265000E-03
150 340 1.261858578E+00 1.239278510E+00 2.258006800E-02 1.259265162E+00 1.236670358E+00 2.259480400E-02 2.593416000E-03 2.608152000E-03
180 290 1.262158606E+00 1.216575622E+00 4.558298400E-02 1.259643173E+00 1.215714640E+00 4.392853300E-02 2.515433000E-03 8.609820000E-04
180 295 1.263101738E+00 1.219286008E+00 4.381573000E-02 1.260883484E+00 1.218429251E+00 4.245423300E-02 2.218254000E-03 8.567570000E-04
180 300 1.264705555E+00 1.222174335E+00 4.253122000E-02 1.262721370E+00 1.221291566E+00 4.142980400E-02 1.984185000E-03 8.827690000E-04
180 305 1.266901030E+00 1.224746970E+00 4.215406000E-02 1.265075424E+00 1.223823105E+00 4.125231900E-02 1.825606000E-03 9.238650000E-04
180 310 1.269399700E+00 1.227568988E+00 4.183071200E-02 1.267653897E+00 1.226542459E+00 4.111143800E-02 1.745803000E-03 1.026529000E-03
180 315 1.271858125E+00 1.230252522E+00 4.160560300E-02 1.270109956E+00 1.229048524E+00 4.106143200E-02 1.748169000E-03 1.203998000E-03
180 320 1.273829783E+00 1.231992947E+00 4.183683600E-02 1.272003412E+00 1.230604233E+00 4.139917900E-02 1.826371000E-03 1.388714000E-03
180 325 1.274371979E+00 1.233632087E+00 4.073989200E-02 1.272401351E+00 1.232047174E+00 4.035417700E-02 1.970628000E-03 1.584913000E-03
180 330 1.272616864E+00 1.234601029E+00 3.801583500E-02 1.270453964E+00 1.232731016E+00 3.772294800E-02 2.162900000E-03 1.870013000E-03
180 335 1.267001596E+00 1.233921676E+00 3.307992000E-02 1.264639423E+00 1.231747121E+00 3.289230200E-02 2.362173000E-03 2.174555000E-03
180 340 1.254936163E+00 1.232966661E+00 2.196950200E-02 1.252438263E+00 1.230435702E+00 2.200256100E-02 2.497900000E-03 2.530959000E-03
210 290 1.259537543E+00 1.215100480E+00 4.443706300E-02 1.257336655E+00 1.214322450E+00 4.301420500E-02 2.200888000E-03 7.780300000E-04
210 295 1.260673573E+00 1.217701807E+00 4.297176600E-02 1.258728490E+00 1.216920527E+00 4.180796300E-02 1.945083000E-03 7.812800000E-04
210 300 1.262517556E+00 1.220542630E+00 4.197492600E-02 1.260762266E+00 1.219726665E+00 4.103560100E-02 1.755290000E-03 8.159650000E-04
210 305 1.264897992E+00 1.222976303E+00 4.192168900E-02 1.263258865E+00 1.222108091E+00 4.115077400E-02 1.639127000E-03 8.682120000E-04
210 310 1.267511451E+00 1.225701882E+00 4.180956900E-02 1.265912647E+00 1.224723194E+00 4.118945300E-02 1.598804000E-03 9.786880000E-04
210 315 1.269666412E+00 1.227930113E+00 4.173629900E-02 1.268031890E+00 1.226799527E+00 4.123236300E-02 1.634522000E-03 1.130586000E-03
210 320 1.271214265E+00 1.229241332E+00 4.197293300E-02 1.269473329E+00 1.227930610E+00 4.154271900E-02 1.740936000E-03 1.310722000E-03
210 325 1.271201424E+00 1.230258873E+00 4.094255100E-02 1.269295432E+00 1.228709347E+00 4.058608500E-02 1.905992000E-03 1.549526000E-03
210 330 1.268814982E+00 1.230662205E+00 3.815277700E-02 1.266704778E+00 1.228829580E+00 3.787519800E-02 2.110204000E-03 1.832625000E-03
