T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -1.353933000E-03 1.360393500E-02 2.236172700E-02 2.588744200E-02 3.240664300E-02 4.295413100E-02 5.393063300E-02 5.809548200E-02 5.431251500E-02
295 -1.653476500E-02 9.419432000E-03 2.100506900E-02 2.571190500E-02 3.168584500E-02 4.180988200E-02 5.248401100E-02 5.696144400E-02 5.374684200E-02
300 -4.873878300E-02 -3.418480000E-04 1.822689700E-02 2.477405900E-02 3.122661100E-02 4.113263100E-02 5.233641000E-02 5.724280000E-02 5.397024900E-02
305 -1.097089420E-01 -2.046837700E-02 1.199698600E-02 2.300793800E-02 3.072359300E-02 4.136477800E-02 5.223304300E-02 5.789576800E-02 5.568224100E-02
310 -1.642256410E-01 -5.922857900E-02 -2.673240000E-04 1.943376300E-02 2.987172900E-02 4.148333400E-02 5.290286400E-02 5.940018000E-02 5.807903500E-02
315 -1.352910200E-01 -1.268142310E-01 -2.364718700E-02 1.272081000E-02 2.812314100E-02 4.157008200E-02 5.467181800E-02 6.229675400E-02 6.147680300E-02
320 -6.842106400E-02 -1.708533510E-01 -6.617736200E-02 -8.851540000E-04 2.501101300E-02 4.190509600E-02 5.624501800E-02 6.528842400E-02 6.641717900E-02
325 9.584197000E-03 -1.382969740E-01 -1.359732360E-01 -2.577312500E-02 1.781342600E-02 4.083382300E-02 5.783210500E-02 6.877603600E-02 7.161102300E-02
330 1.704034500E-02 -6.848381300E-02 -1.777300710E-01 -6.833989300E-02 3.048946000E-03 3.784102600E-02 5.998159400E-02 7.349746300E-02 7.736336300E-02
335 2.684853100E-02 8.660849000E-03 -1.448091690E-01 -1.361381540E-01 -2.052260600E-02 3.228586900E-02 6.029483100E-02 7.728710300E-02 8.443190400E-02
340 3.904524100E-02 1.428594400E-02 -7.773743400E-02 -1.850817450E-01 -6.116752800E-02 1.994164500E-02 5.873555100E-02 8.052533700E-02 9.086665600E-02
