N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -9.763860000E-04 -1.462936900E-02 -4.405094400E-02 -1.006762840E-01 -1.672372270E-01 -1.415549340E-01 -8.098394200E-02 9.416934000E-03 1.715610500E-02 2.723930700E-02 3.966565700E-02
1.600000000E+01 3.280318800E-02 3.197560700E-02 3.139155300E-02 3.118781000E-02 3.034251500E-02 2.867262200E-02 2.569155600E-02 1.898997900E-02 6.335122000E-03 -1.580975500E-02 -5.433366700E-02
1.700000000E+01 5.695661400E-02 5.610766200E-02 5.618924000E-02 5.775561000E-02 5.994346600E-02 6.314531800E-02 6.810094700E-02 7.316766500E-02 7.810501600E-02 8.511699400E-02 9.124865000E-02
1.549996187E+01 2.137774900E-02 2.016673200E-02 1.780328500E-02 1.219999400E-02 9.675040000E-04 -2.044352600E-02 -6.005074900E-02 -1.260786870E-01 -1.828104350E-01 -1.533028500E-01 -9.156970100E-02
1.649996187E+01 5.464876700E-02 5.301694600E-02 5.253880800E-02 5.235938400E-02 5.281010000E-02 5.431595000E-02 5.565966300E-02 5.704514700E-02 5.902039200E-02 5.933550600E-02 5.792923100E-02
1.674996808E+01 5.875338900E-02 5.743757600E-02 5.736311300E-02 5.777622400E-02 5.904751900E-02 6.167921500E-02 6.451251600E-02 6.779297000E-02 7.233449200E-02 7.591835100E-02 7.915777600E-02
1.624993176E+01 4.367588200E-02 4.228722900E-02 4.135799300E-02 4.128839600E-02 4.122768500E-02 4.124911800E-02 4.156254700E-02 4.048660400E-02 3.766377000E-02 3.247811500E-02 2.089477600E-02
1.574996808E+01 2.661585900E-02 2.644055100E-02 2.561881300E-02 2.401136500E-02 2.028596900E-02 1.411226300E-02 1.883206000E-03 -2.153213200E-02 -6.153282300E-02 -1.275289590E-01 -1.912804780E-01
1.524993176E+01 1.324124200E-02 9.522916000E-03 7.015210000E-04 -1.765740300E-02 -5.345564700E-02 -1.168013220E-01 -1.749739750E-01 -1.459490780E-01 -8.214590800E-02 8.646505000E-03 1.447666700E-02
