1.0000000E+6 1.1979100E+1 1.0000000E+6 -8.3212400E+1
9.1756464E+5 1.3414300E+1 9.1756464E+5 -9.0046300E+1
8.4192486E+5 1.5011400E+1 8.4192486E+5 -9.7423000E+1
7.7252048E+5 1.6604400E+1 7.7252048E+5 -1.0550500E+2
7.0883747E+5 1.8586800E+1 7.0883747E+5 -1.1403600E+2
6.5040419E+5 2.0822300E+1 6.5040419E+5 -1.2321500E+2
5.9678789E+5 2.3310400E+1 5.9678789E+5 -1.3306000E+2
5.4759146E+5 2.6080600E+1 5.4759146E+5 -1.4360200E+2
5.0245056E+5 2.9189900E+1 5.0245056E+5 -1.5489400E+2
4.6103086E+5 3.2618400E+1 4.6103086E+5 -1.6696400E+2
4.2302562E+5 3.6456400E+1 4.2302562E+5 -1.7987000E+2
3.8815335E+5 4.0674300E+1 3.8815335E+5 -1.9367800E+2
3.5615578E+5 4.5290200E+1 3.5615578E+5 -2.0836400E+2
3.2679595E+5 5.0373100E+1 3.2679595E+5 -2.2401800E+2
2.9985641E+5 5.5956900E+1 2.9985641E+5 -2.4062100E+2
2.7513764E+5 6.2004800E+1 2.7513764E+5 -2.5834600E+2
2.5245656E+5 6.8580000E+1 2.5245656E+5 -2.7712100E+2
2.3164521E+5 7.5612200E+1 2.3164521E+5 -2.9703500E+2
2.1254946E+5 8.3265400E+1 2.1254946E+5 -3.1818100E+2
1.9502786E+5 9.1387100E+1 1.9502786E+5 -3.4055300E+2
1.7895067E+5 1.0008200E+2 1.7895067E+5 -3.6437400E+2
1.6419881E+5 1.0922200E+2 1.6419881E+5 -3.8972800E+2
1.5066302E+5 1.1880300E+2 1.5066302E+5 -4.1641300E+2
1.3824306E+5 1.2879800E+2 1.3824306E+5 -4.4498400E+2
1.2684694E+5 1.3938300E+2 1.2684694E+5 -4.7540500E+2
1.1639027E+5 1.5023800E+2 1.1639027E+5 -5.0793000E+2
1.0679559E+5 1.6149300E+2 1.0679559E+5 -5.4260500E+2
9.7991859E+4 1.7297100E+2 9.7991859E+4 -5.7994300E+2
8.9913865E+4 1.8488000E+2 8.9913865E+4 -6.1999800E+2
8.2501783E+4 1.9703100E+2 8.2501783E+4 -6.6333500E+2
7.5700718E+4 2.0946600E+2 7.5700718E+4 -7.0996100E+2
6.9460302E+4 2.2250700E+2 6.9460302E+4 -7.6037400E+2
6.3734316E+4 2.3564000E+2 6.3734316E+4 -8.1516700E+2
5.8480355E+4 2.4973500E+2 5.8480355E+4 -8.7469500E+2
5.3659505E+4 2.6401100E+2 5.3659505E+4 -9.3930700E+2
4.9236064E+4 2.7921800E+2 4.9236064E+4 -1.0095300E+3
4.5177272E+4 2.9603600E+2 4.5177272E+4 -1.0863400E+3
4.1453067E+4 3.1363700E+2 4.1453067E+4 -1.1694800E+3
3.8035868E+4 3.3327900E+2 3.8035868E+4 -1.2606100E+3
3.4900367E+4 3.5484800E+2 3.4900367E+4 -1.3598100E+3
3.2023343E+4 3.7927100E+2 3.2023343E+4 -1.4674700E+3
2.9383487E+4 4.0691400E+2 2.9383487E+4 -1.5856100E+3
2.6961248E+4 4.3812500E+2 2.6961248E+4 -1.7135700E+3
2.4738688E+4 4.7365700E+2 2.4738688E+4 -1.8526200E+3
2.2699345E+4 5.1464300E+2 2.2699345E+4 -2.0037700E+3
2.0828116E+4 5.6276800E+2 2.0828116E+4 -2.1682800E+3
1.9111143E+4 6.1607200E+2 1.9111143E+4 -2.3456600E+3
1.7535709E+4 6.8116900E+2 1.7535709E+4 -2.5356000E+3
1.6090146E+4 7.5460500E+2 1.6090146E+4 -2.7441700E+3
1.4763749E+4 8.4082800E+2 1.4763749E+4 -2.9635500E+3
1.3546694E+4 9.4311300E+2 1.3546694E+4 -3.2032300E+3
1.2429968E+4 1.0603600E+3 1.2429968E+4 -3.4573200E+3
1.1405299E+4 1.1995000E+3 1.1405299E+4 -3.7280200E+3
1.0465099E+4 1.3601800E+3 1.0465099E+4 -4.0125000E+3
9.6024050E+3 1.5415300E+3 9.6024050E+3 -4.3137600E+3
