T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.224647327E+00 1.239069512E+00 1.252537916E+00 1.268516717E+00 1.284716746E+00 1.302719049E+00 1.322517342E+00 1.344059492E+00 1.369060004E+00
295 1.221109963E+00 1.237230774E+00 1.251059782E+00 1.266795671E+00 1.282696784E+00 1.300454447E+00 1.319959432E+00 1.341387271E+00 1.366601216E+00
300 1.215355060E+00 1.235347307E+00 1.250169639E+00 1.265935500E+00 1.281648912E+00 1.298889434E+00 1.318175330E+00 1.339388437E+00 1.364711055E+00
305 1.204390396E+00 1.232423332E+00 1.249422724E+00 1.265781715E+00 1.281224964E+00 1.298219465E+00 1.317178786E+00 1.338158306E+00 1.363627331E+00
310 1.183189933E+00 1.226646583E+00 1.248375452E+00 1.265434646E+00 1.281712789E+00 1.298425181E+00 1.317124678E+00 1.337940532E+00 1.363028828E+00
315 1.143993108E+00 1.214951337E+00 1.245868058E+00 1.265697236E+00 1.282656050E+00 1.299478556E+00 1.317905302E+00 1.338390210E+00 1.363224894E+00
320 1.078125503E+00 1.192226617E+00 1.240167509E+00 1.265381017E+00 1.283882048E+00 1.301252495E+00 1.319770329E+00 1.339955759E+00 1.364290407E+00
325 1.026835338E+00 1.150969850E+00 1.228103907E+00 1.263339736E+00 1.284934281E+00 1.303267659E+00 1.321978297E+00 1.341980241E+00 1.366084549E+00
330 1.027595351E+00 1.083171798E+00 1.204891409E+00 1.257811937E+00 1.285216479E+00 1.305366548E+00 1.324627048E+00 1.344688972E+00 1.368133282E+00
335 1.030580206E+00 1.022698014E+00 1.163433884E+00 1.244331579E+00 1.283605650E+00 1.307150761E+00 1.327505182E+00 1.347891132E+00 1.371376187E+00
340 1.035986161E+00 1.023258783E+00 1.096485849E+00 1.221542650E+00 1.278451483E+00 1.307882638E+00 1.330280903E+00 1.351357541E+00 1.375019182E+00
