T d154 d184 d214 d244
d 150 180 210 240
290 3.410806900E-02 3.358644500E-02 3.306873800E-02 3.191874300E-02
295 3.291495700E-02 3.257384400E-02 3.217142100E-02 3.123435200E-02
300 3.201499200E-02 3.183136400E-02 3.155745400E-02 3.074383600E-02
305 3.161782800E-02 3.152116600E-02 3.093224800E-02 3.060556800E-02
310 3.060496400E-02 3.056758400E-02 3.005852900E-02 2.968595200E-02
315 2.887829100E-02 2.880348700E-02 2.822977800E-02 2.783675200E-02
320 2.603246800E-02 2.574210100E-02 2.504526600E-02 2.447065500E-02
325 1.987203100E-02 1.891265100E-02 1.772303000E-02 1.674610100E-02
330 8.199443000E-03 6.048900000E-03 2.737769000E-03 2.271751000E-03
335 -1.227533900E-02 -1.645513700E-02 -2.121256100E-02 -2.277296900E-02
340 -4.837282500E-02 -5.565254800E-02 -6.256034500E-02 -6.561046500E-02
