T d154 d184 d214 d244
d 150 180 210 240
290 3.398926100E-02 3.341390800E-02 3.287295800E-02 3.169847500E-02
295 3.282387800E-02 3.242886200E-02 3.200033100E-02 3.103833400E-02
300 3.194596200E-02 3.173369500E-02 3.143353400E-02 3.056860600E-02
305 3.156372000E-02 3.144384500E-02 3.082991700E-02 3.046003300E-02
310 3.059885200E-02 3.054819900E-02 3.002907800E-02 2.964921300E-02
315 2.895713300E-02 2.889882100E-02 2.835906400E-02 2.801606400E-02
320 2.625777700E-02 2.604541300E-02 2.546307000E-02 2.500664200E-02
325 2.035185100E-02 1.964175600E-02 1.873083800E-02 1.804347900E-02
330 9.192724000E-03 7.554029000E-03 4.812441000E-03 4.939380000E-03
335 -1.040333600E-02 -1.363946000E-02 -1.735463000E-02 -1.783716400E-02
340 -4.507793800E-02 -5.075594700E-02 -5.591588100E-02 -5.717444600E-02
