T d154 d184 d214 d244
d 150 180 210 240
290 3.382738000E-02 3.320113800E-02 3.263648500E-02 3.142988700E-02
295 3.269992200E-02 3.225417900E-02 3.181017500E-02 3.079882300E-02
300 3.185187900E-02 3.160533300E-02 3.127198300E-02 3.036801200E-02
305 3.148218500E-02 3.134127900E-02 3.069241700E-02 3.029915600E-02
310 3.057971900E-02 3.051927300E-02 2.998407800E-02 2.963431200E-02
315 2.903442100E-02 2.901638600E-02 2.851008000E-02 2.821245300E-02
320 2.652147700E-02 2.642880000E-02 2.596757600E-02 2.562311700E-02
325 2.098863500E-02 2.057241100E-02 1.996364000E-02 1.956053300E-02
330 1.051623800E-02 9.486428000E-03 7.369795000E-03 8.089329000E-03
335 -7.899756000E-03 -1.000504600E-02 -1.256424700E-02 -1.195518700E-02
340 -4.064782200E-02 -4.438551300E-02 -4.757755900E-02 -4.698671700E-02
