N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -1.387630890E-01 -1.391086230E-01 -1.394312300E-01 -1.397820480E-01 -1.402122550E-01 -1.407798560E-01 -1.415549340E-01 -1.426225900E-01 -1.440808690E-01 -1.460293750E-01 -1.485421580E-01 -1.516214430E-01 -1.551395740E-01 -1.393912820E-01 -1.102035880E-01 -8.796121300E-02 -7.215594500E-02 -6.097467200E-02 -5.278860300E-02
1.600000000E+01 2.781558200E-02 2.799159300E-02 2.814940100E-02 2.829189400E-02 2.842258600E-02 2.854713100E-02 2.867262200E-02 2.880570200E-02 2.895004200E-02 2.910372400E-02 2.925762300E-02 2.939741300E-02 2.951071200E-02 2.959645300E-02 2.966832300E-02 2.974719600E-02 2.984791700E-02 2.997120600E-02 3.010556300E-02
1.700000000E+01 5.697707400E-02 5.989062700E-02 6.190392800E-02 6.314826900E-02 6.372273300E-02 6.369726200E-02 6.314531800E-02 6.218433700E-02 6.100192900E-02 5.981724800E-02 5.880754100E-02 5.816647300E-02 5.801049900E-02 5.832659500E-02 5.907835200E-02 6.016254000E-02 6.142260800E-02 6.274071000E-02 6.410154300E-02
1.549996187E+01 -2.348269400E-02 -2.390155400E-02 -2.400178000E-02 -2.376363400E-02 -2.314367200E-02 -2.207001500E-02 -2.044352600E-02 -1.815016300E-02 -1.509171100E-02 -1.123975700E-02 -6.705246000E-03 -1.787477000E-03 3.056034000E-03 7.349438000E-03 1.078075600E-02 1.329084300E-02 1.501198800E-02 1.613917300E-02 1.684040700E-02
1.649996187E+01 5.011740200E-02 5.150852800E-02 5.264895300E-02 5.354202800E-02 5.414949100E-02 5.442009600E-02 5.431595000E-02 5.383180100E-02 5.300892100E-02 5.194331400E-02 5.078130100E-02 4.969527500E-02 4.884409200E-02 4.833444200E-02 4.820043300E-02 4.840746300E-02 4.887558000E-02 4.951072300E-02 5.022924000E-02
1.674996808E+01 5.594841500E-02 5.812210400E-02 5.978077500E-02 6.098765100E-02 6.173648600E-02 6.197961200E-02 6.167921500E-02 6.085985200E-02 5.963797400E-02 5.821357600E-02 5.682648600E-02 5.569762100E-02 5.498095400E-02 5.474136700E-02 5.495844500E-02 5.554895400E-02 5.639894900E-02 5.739177000E-02 5.841616900E-02
1.624993176E+01 3.897760400E-02 3.966804500E-02 4.025097500E-02 4.071442300E-02 4.103864600E-02 4.120683700E-02 4.124911800E-02 4.106143200E-02 4.072281600E-02 4.024376700E-02 3.967962900E-02 3.907703800E-02 3.853750900E-02 3.812580200E-02 3.790875100E-02 3.790190100E-02 3.807980900E-02 3.839097500E-02 3.877858000E-02
1.574996808E+01 1.339777000E-02 1.321387400E-02 1.313005200E-02 1.315890000E-02 1.331648200E-02 1.362478000E-02 1.411226300E-02 1.481010900E-02 1.574250800E-02 1.690969400E-02 1.826809500E-02 1.971892400E-02 2.112229500E-02 2.234147800E-02 2.329331500E-02 2.396781900E-02 2.440665800E-02 2.466663700E-02 2.479533400E-02
1.524993176E+01 -1.272147740E-01 -1.277089800E-01 -1.274722240E-01 -1.264455130E-01 -1.244905600E-01 -1.213806260E-01 -1.168013220E-01 -1.103756600E-01 -1.017368910E-01 -9.067541600E-02 -7.736017800E-02 -6.255207700E-02 -4.761183500E-02 -3.411431100E-02 -2.319448000E-02 -1.512356100E-02 -9.457189000E-03 -5.521708000E-03 -2.762227000E-03
