N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 305 1.500E-4 1.037002087E+00 1.039889362E+00
1.468000E+10 1.000E+15 305 1.500E-4 1.037944857E+00 1.039964132E+00
2.154000E+10 1.000E+15 305 1.500E-4 1.038670135E+00 1.040073357E+00
3.162000E+10 1.000E+15 305 1.500E-4 1.039261279E+00 1.040232861E+00
4.642000E+10 1.000E+15 305 1.500E-4 1.039793497E+00 1.040465173E+00
6.813000E+10 1.000E+15 305 1.500E-4 1.040337986E+00 1.040802596E+00
1.000000E+11 1.000E+15 305 1.500E-4 1.040968016E+00 1.041290275E+00
1.468000E+11 1.000E+15 305 1.500E-4 1.041765573E+00 1.041990146E+00
2.154000E+11 1.000E+15 305 1.500E-4 1.042826716E+00 1.042984445E+00
3.162000E+11 1.000E+15 305 1.500E-4 1.044264656E+00 1.044376546E+00
4.642000E+11 1.000E+15 305 1.500E-4 1.046205425E+00 1.046285889E+00
6.813000E+11 1.000E+15 305 1.500E-4 1.048771986E+00 1.048830847E+00
1.000000E+12 1.000E+15 305 1.500E-4 1.052050032E+00 1.052093877E+00
1.468000E+12 1.000E+15 305 1.500E-4 1.056037846E+00 1.056071125E+00
2.154000E+12 1.000E+15 305 1.500E-4 1.060599396E+00 1.060625085E+00
3.162000E+12 1.000E+15 305 1.500E-4 1.065461055E+00 1.065481120E+00
4.642000E+12 1.000E+15 305 1.500E-4 1.070284726E+00 1.070300506E+00
6.813000E+12 1.000E+15 305 1.500E-4 1.074789805E+00 1.074802270E+00
1.000000E+13 1.000E+15 305 1.500E-4 1.078830866E+00 1.078840712E+00
