T d154 d184 d214 d244
d 150 180 210 240
290 1.227016063E+00 1.223138783E+00 1.221269183E+00 1.219475832E+00
295 1.227331374E+00 1.223558429E+00 1.221784322E+00 1.219829489E+00
300 1.226791062E+00 1.222861746E+00 1.221014218E+00 1.218691365E+00
305 1.223996603E+00 1.219280705E+00 1.216899387E+00 1.214087722E+00
310 1.216074585E+00 1.209960010E+00 1.206394085E+00 1.202720324E+00
315 1.198222261E+00 1.189523207E+00 1.183683742E+00 1.178467731E+00
320 1.162602545E+00 1.149564688E+00 1.140293692E+00 1.132304590E+00
325 1.098764056E+00 1.079489260E+00 1.065473033E+00 1.054037451E+00
330 1.011534875E+00 1.010316868E+00 1.009445557E+00 1.008762877E+00
335 1.011762628E+00 1.010726660E+00 1.009953662E+00 1.009330134E+00
340 1.013152735E+00 1.012226187E+00 1.011503640E+00 1.010893977E+00
