T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.309952818E+00 1.254089909E+00 5.586290900E-02 1.309526713E+00 1.253918100E+00 5.560861300E-02 4.261050000E-04 1.718090000E-04
295 1.307962659E+00 1.253693595E+00 5.426906400E-02 1.307570111E+00 1.253535017E+00 5.403509400E-02 3.925480000E-04 1.585780000E-04
300 1.306964655E+00 1.253895719E+00 5.306893600E-02 1.306608120E+00 1.253753404E+00 5.285471600E-02 3.565350000E-04 1.423150000E-04
305 1.306979736E+00 1.255497471E+00 5.148226500E-02 1.306659626E+00 1.255366977E+00 5.129264900E-02 3.201100000E-04 1.304940000E-04
310 1.306830635E+00 1.257784803E+00 4.904583200E-02 1.306545230E+00 1.257664363E+00 4.888086700E-02 2.854050000E-04 1.204400000E-04
315 1.308427219E+00 1.260232012E+00 4.819520700E-02 1.308173543E+00 1.260121574E+00 4.805196900E-02 2.536760000E-04 1.104380000E-04
320 1.310726503E+00 1.263464012E+00 4.726249100E-02 1.310499673E+00 1.263357897E+00 4.714177600E-02 2.268300000E-04 1.061150000E-04
325 1.313422356E+00 1.266932663E+00 4.648969300E-02 1.313216784E+00 1.266827719E+00 4.638906500E-02 2.055720000E-04 1.049440000E-04
330 1.316433762E+00 1.270152162E+00 4.628160000E-02 1.316243112E+00 1.270046411E+00 4.619670100E-02 1.906500000E-04 1.057510000E-04
335 1.319433050E+00 1.273618234E+00 4.581481600E-02 1.319250601E+00 1.273505804E+00 4.574479700E-02 1.824490000E-04 1.124300000E-04
340 1.322005610E+00 1.276757953E+00 4.524765700E-02 1.321824777E+00 1.276634534E+00 4.519024300E-02 1.808330000E-04 1.234190000E-04
