T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.322626954E+00 1.266160521E+00 5.646643300E-02 1.322354798E+00 1.266037136E+00 5.631766200E-02 2.721560000E-04 1.233850000E-04
295 1.320147946E+00 1.264891721E+00 5.525622500E-02 1.319891888E+00 1.264775906E+00 5.511598200E-02 2.560580000E-04 1.158150000E-04
300 1.318495445E+00 1.264146682E+00 5.434876300E-02 1.318258218E+00 1.264041362E+00 5.421685600E-02 2.372270000E-04 1.053200000E-04
305 1.317742946E+00 1.264898434E+00 5.284451200E-02 1.317526219E+00 1.264801311E+00 5.272490800E-02 2.167270000E-04 9.712300000E-05
310 1.316778769E+00 1.266409162E+00 5.036960700E-02 1.316582950E+00 1.266319909E+00 5.026304100E-02 1.958190000E-04 8.925300000E-05
315 1.317563615E+00 1.268186791E+00 4.937682400E-02 1.317388421E+00 1.268106269E+00 4.928215200E-02 1.751940000E-04 8.052200000E-05
320 1.319130004E+00 1.270967121E+00 4.816288300E-02 1.318973800E+00 1.270892056E+00 4.808174400E-02 1.562040000E-04 7.506500000E-05
325 1.321235462E+00 1.274185239E+00 4.705022300E-02 1.321096020E+00 1.274114118E+00 4.698190200E-02 1.394420000E-04 7.112100000E-05
330 1.323849591E+00 1.277374447E+00 4.647514400E-02 1.323723940E+00 1.277306583E+00 4.641735700E-02 1.256510000E-04 6.786400000E-05
335 1.326704741E+00 1.281049141E+00 4.565560000E-02 1.326589385E+00 1.280980971E+00 4.560841400E-02 1.153560000E-04 6.817000000E-05
340 1.329448751E+00 1.284625795E+00 4.482295600E-02 1.329339983E+00 1.284554864E+00 4.478511900E-02 1.087680000E-04 7.093100000E-05
