T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.290419497E+00 1.233890623E+00 5.652887400E-02 1.289237867E+00 1.233553188E+00 5.568467900E-02 1.181630000E-03 3.374350000E-04
295 1.289777842E+00 1.068886259E+00 2.208915830E-01 1.288720760E+00 1.068525630E+00 2.201951300E-01 1.057082000E-03 3.606290000E-04
300 1.290239904E+00 1.237306938E+00 5.293296600E-02 1.289301443E+00 1.237023684E+00 5.227775900E-02 9.384610000E-04 2.832540000E-04
305 1.291713548E+00 1.084861442E+00 2.068521060E-01 1.290880971E+00 1.084446242E+00 2.064347290E-01 8.325770000E-04 4.152000000E-04
310 1.292902872E+00 1.243478668E+00 4.942420400E-02 1.292158075E+00 1.243207594E+00 4.895048100E-02 7.447970000E-04 2.710740000E-04
315 1.295624362E+00 1.100991656E+00 1.946327060E-01 1.294946056E+00 1.100525287E+00 1.944207690E-01 6.783060000E-04 4.663690000E-04
320 1.298718017E+00 1.249660070E+00 4.905794700E-02 1.298081688E+00 1.249363307E+00 4.871838100E-02 6.363290000E-04 2.967630000E-04
325 1.301780530E+00 1.119142470E+00 1.826380600E-01 1.301161431E+00 1.118610807E+00 1.825506240E-01 6.190990000E-04 5.316630000E-04
330 1.304630120E+00 1.254789689E+00 4.984043100E-02 1.304003535E+00 1.254416833E+00 4.958670200E-02 6.265850000E-04 3.728560000E-04
335 1.306793660E+00 1.136290550E+00 1.705031100E-01 1.306136440E+00 1.135694807E+00 1.704416330E-01 6.572200000E-04 5.957430000E-04
340 1.307650123E+00 1.258059803E+00 4.959032000E-02 1.306943196E+00 1.257551073E+00 4.939212300E-02 7.069270000E-04 5.087300000E-04
