X Y Yfit
3.7700000E-2 4.9850000E-5 5.2932857E-5
5.7900000E-2 8.0260000E-5 8.1949393E-5
7.8000000E-2 1.1160000E-4 1.1159997E-4
9.8200000E-2 1.4390000E-4 1.4261449E-4
1.1830000E-1 1.7800000E-4 1.7538129E-4
1.3860000E-1 2.1480000E-4 2.1156039E-4
1.5860000E-1 2.5550000E-4 2.5212827E-4
1.7880000E-1 3.0350000E-4 3.0130963E-4
1.9900000E-1 3.6440000E-4 3.6440014E-4
2.1910000E-1 4.4860000E-4 4.5093426E-4
2.3930000E-1 5.7450000E-4 5.7976684E-4
2.5940000E-1 7.7640000E-4 7.8214815E-4
2.7940000E-1 1.1157000E-3 1.1156993E-3
2.9950000E-1 1.6980000E-3 1.6908827E-3
3.1950000E-1 2.7130000E-3 2.6910411E-3
3.3960000E-1 4.4730000E-3 4.4481166E-3
3.5970000E-1 7.4560000E-3 7.4560050E-3
3.7980000E-1 1.2270000E-2 1.2365607E-2
3.9970000E-1 1.9600000E-2 1.9740888E-2
4.1900000E-1 2.9670000E-2 2.9669989E-2
