fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0S01 8:34:58 291.8 39.73 1.000E+000 6.463E-001 2.577E-006 1.000E+019 2.680E+000 2.834E-008 1.625E-005 1.685E-001 1.625E-005 1.106E-006 4.040E-001 1.041E-001 1.062E-005 2.701E-002 
0S02 8:49:16 294.8 39.33 1.000E+000 7.252E-001 2.421E-006 1.000E+019 2.652E+000 3.285E-008 1.575E-005 1.593E-001 1.575E-005 9.929E-007 3.958E-001 9.770E-002 1.015E-005 1.984E-002 
0S03 9:11:40 297.7 38.95 1.000E+000 5.607E-001 2.634E-006 1.000E+019 2.632E+000 3.714E-008 1.548E-005 1.509E-001 1.548E-005 9.060E-007 3.878E-001 9.170E-002 9.869E-006 4.546E-002 
0S04 9:32:10 301.3 38.48 1.000E+000 5.740E-001 2.631E-006 1.000E+019 2.626E+000 4.183E-008 1.596E-005 1.432E-001 1.596E-005 8.669E-007 3.793E-001 8.620E-002 1.005E-005 1.088E-001 
0S05 9:50:22 305.3 37.98 1.000E+000 5.840E-001 2.614E-006 1.000E+019 2.603E+000 4.843E-008 1.550E-005 1.312E-001 1.550E-005 7.477E-007 3.677E-001 7.800E-002 9.574E-006 1.064E-001 
0S06 10:08:18 309.4 37.47 1.000E+000 6.014E-001 2.512E-006 1.000E+019 2.598E+000 5.373E-008 1.572E-005 1.203E-001 1.572E-005 6.743E-007 3.565E-001 7.070E-002 9.523E-006 5.643E-002 
0S07 10:26:44 311.7 37.2 1.000E+000 6.382E-001 2.455E-006 1.000E+019 2.602E+000 5.675E-008 1.523E-005 1.124E-001 1.523E-005 5.959E-007 3.483E-001 6.540E-002 9.098E-006 3.737E-002 
0S08 10:46:16 314.7 36.84 1.000E+000 6.427E-001 2.403E-006 1.000E+019 2.598E+000 6.128E-008 1.581E-005 1.067E-001 1.580E-005 5.776E-007 3.424E-001 6.160E-002 9.362E-006 3.708E+000 
0S09 11:04:36 318.2 36.44 1.000E+000 6.698E-001 2.320E-006 1.000E+019 2.591E+000 6.696E-008 1.590E-005 9.835E-002 1.590E-005 5.225E-007 3.341E-001 5.620E-002 9.281E-006 1.025E-002 
0S10 11:22:32 321.4 36.07 1.000E+000 6.836E-001 2.367E-006 1.000E+019 2.591E+000 7.210E-008 1.584E-005 9.047E-002 1.584E-005 4.674E-007 3.262E-001 5.120E-002 9.111E-006 1.749E-002 
0S11 11:39:56 325.3 35.64 1.000E+000 7.223E-001 2.373E-006 1.000E+019 2.582E+000 7.896E-008 1.538E-005 8.003E-002 1.538E-005 3.895E-007 3.165E-001 4.470E-002 8.694E-006 2.141E-002 
0S12 11:55:44 328.4 35.31 1.000E+000 7.437E-001 2.399E-006 1.000E+019 2.565E+000 8.658E-008 1.550E-005 7.455E-002 1.550E-005 3.601E-007 3.116E-001 4.130E-002 8.698E-006 3.513E-003 
0S13 12:12:56 331.2 35.01 1.000E+000 7.078E-001 2.430E-006 1.000E+019 2.544E+000 9.317E-008 1.548E-005 6.889E-002 1.548E-005 3.271E-007 3.067E-001 3.790E-002 8.607E-006 1.817E-001 
0S14 12:30:06 334.7 34.64 1.000E+000 7.085E-001 2.501E-006 1.000E+019 2.532E+000 1.017E-007 1.555E-005 6.287E-002 1.555E-005 2.946E-007 3.013E-001 3.430E-002 8.564E-006 6.155E-003 
0S15 12:47:38 338.6 34.24 1.000E+000 7.387E-001 2.604E-006 1.000E+019 2.539E+000 1.096E-007 1.576E-005 5.658E-002 1.576E-005 2.633E-007 2.953E-001 3.060E-002 8.576E-006 5.620E-003 
0S16 13:07:14 342 33.9 1.000E+000 7.414E-001 2.665E-006 1.000E+019 2.518E+000 1.195E-007 1.547E-005 5.073E-002 1.547E-005 2.279E-007 2.904E-001 2.730E-002 8.319E-006 7.377E-002 
S020 8:57:34 294.4 39.38 1.000E+000 5.455E-001 2.781E-006 1.000E+019 2.642E+000 3.277E-008 1.538E-005 1.590E-001 1.538E-005 9.695E-007 3.963E-001 9.750E-002 9.934E-006 2.563E-002 
