Ew Nt
4.4581423E-1 1.3391548E+15
4.4310177E-1 1.4142985E+15
4.4038930E-1 1.5043869E+15
4.3767682E-1 1.5867825E+15
4.3496435E-1 1.6515993E+15
4.3225188E-1 1.6942542E+15
4.2953941E-1 1.7151103E+15
4.2682694E-1 1.7239997E+15
4.2411447E-1 1.7396993E+15
4.2140201E-1 1.7813816E+15
4.1868953E-1 1.8583224E+15
4.1597706E-1 1.9658183E+15
4.1326460E-1 2.0899358E+15
4.1055212E-1 2.2170073E+15
4.0783965E-1 2.3402622E+15
4.0512718E-1 2.4590446E+15
4.0241471E-1 2.5727228E+15
3.9970224E-1 2.6757777E+15
3.9698977E-1 2.7587194E+15
3.9427730E-1 2.8134894E+15
3.9156483E-1 2.8380553E+15
3.8885236E-1 2.8364750E+15
3.8613989E-1 2.8154006E+15
3.8342742E-1 2.7804488E+15
3.8071495E-1 2.7346377E+15
3.7800248E-1 2.6787867E+15
3.7529001E-1 2.6128809E+15
3.7257754E-1 2.5375713E+15
3.6986507E-1 2.4552122E+15
3.6715260E-1 2.3697957E+15
3.6444013E-1 2.2856339E+15
3.6172766E-1 2.2055308E+15
3.5901519E-1 2.1296720E+15
3.5630272E-1 2.0560442E+15
3.5359025E-1 1.9821165E+15
3.5087778E-1 1.9066556E+15
3.4816531E-1 1.8305524E+15
3.4545284E-1 1.7563441E+15
3.4274037E-1 1.6870414E+15
3.4002790E-1 1.6251990E+15
3.3731543E-1 1.5727050E+15
3.3460296E-1 1.5310574E+15
3.3189049E-1 1.5016226E+15
3.2917802E-1 1.4856282E+15
3.2646555E-1 1.4840511E+15
3.2375308E-1 1.4976681E+15
3.2104061E-1 1.5273329E+15
3.1832814E-1 1.5742213E+15
3.1561567E-1 1.6397161E+15
3.1290320E-1 1.7248999E+15
3.1019073E-1 1.8299829E+15
3.0747826E-1 1.9541002E+15
3.0476579E-1 2.0955415E+15
3.0205332E-1 2.2520378E+15
2.9934085E-1 2.4206095E+15
2.9662838E-1 2.5967720E+15
2.9391591E-1 2.7730953E+15
2.9120344E-1 2.9367627E+15
2.8849097E-1 3.0653307E+15
2.8577850E-1 3.1208443E+15
2.8306603E-1 3.0460068E+15
2.8035356E-1 2.7705336E+15
2.7764109E-1 2.2350715E+15
2.7492862E-1 1.4285781E+15
2.7221615E-1 9.4961880E+14
