N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.016724184E+00 1.009447045E+00 1.166174875E+00 1.205928735E+00 1.212673179E+00 1.208008059E+00 1.197307004E+00 1.184534979E+00 1.171705127E+00
1.016672606E+01 1.017565693E+00 1.010096978E+00 1.168486913E+00 1.210228227E+00 1.218884071E+00 1.216401945E+00 1.208227767E+00 1.198346243E+00 1.188838323E+00
1.033324570E+01 1.018188335E+00 1.010601604E+00 1.170193672E+00 1.213328591E+00 1.223403175E+00 1.222619636E+00 1.216539169E+00 1.209267016E+00 1.203087533E+00
1.049996187E+01 1.018633477E+00 1.010981589E+00 1.171510906E+00 1.215566974E+00 1.226673007E+00 1.227189010E+00 1.222804058E+00 1.217812453E+00 1.214801173E+00
1.066670514E+01 1.018940233E+00 1.011262959E+00 1.172614050E+00 1.217209740E+00 1.229056403E+00 1.230575086E+00 1.227580928E+00 1.224604570E+00 1.224589615E+00
1.083333839E+01 1.019140665E+00 1.011469795E+00 1.173653138E+00 1.218465145E+00 1.230841672E+00 1.233165038E+00 1.231369473E+00 1.230255720E+00 1.233124793E+00
1.100000000E+01 1.019258407E+00 1.012583676E+00 1.174767188E+00 1.219498119E+00 1.232256937E+00 1.235275417E+00 1.234595693E+00 1.235305386E+00 1.240995264E+00
1.116672606E+01 1.019309111E+00 1.015451045E+00 1.176096056E+00 1.220444156E+00 1.233486459E+00 1.237166742E+00 1.237613662E+00 1.240185323E+00 1.248610982E+00
1.133324570E+01 1.019301786E+00 1.019587858E+00 1.177787850E+00 1.221420308E+00 1.234684996E+00 1.239057168E+00 1.240706527E+00 1.245190970E+00 1.256156823E+00
1.149996187E+01 1.019240840E+00 1.025444131E+00 1.179997552E+00 1.222531763E+00 1.235987704E+00 1.241128524E+00 1.244077765E+00 1.250457869E+00 1.263605959E+00
1.166670514E+01 1.019129316E+00 1.033518958E+00 1.182870990E+00 1.223872286E+00 1.237513349E+00 1.243521465E+00 1.247833325E+00 1.255959137E+00 1.270796972E+00
1.183333839E+01 1.018974419E+00 1.044299103E+00 1.186507690E+00 1.225517245E+00 1.239359014E+00 1.246320150E+00 1.251966481E+00 1.261542865E+00 1.277544337E+00
1.200000000E+01 1.018796936E+00 1.058069271E+00 1.190904003E+00 1.227511010E+00 1.241586998E+00 1.249533398E+00 1.256365945E+00 1.267009053E+00 1.283727431E+00
1.216672606E+01 1.018645177E+00 1.074625969E+00 1.195898514E+00 1.229854843E+00 1.244208786E+00 1.253088621E+00 1.260858891E+00 1.272192010E+00 1.289322595E+00
1.233324570E+01 1.018611410E+00 1.093004021E+00 1.201167501E+00 1.232504717E+00 1.247176179E+00 1.256851903E+00 1.265275492E+00 1.277009398E+00 1.294384467E+00
1.249996187E+01 1.018842534E+00 1.111459999E+00 1.206313288E+00 1.235383852E+00 1.250390532E+00 1.260673328E+00 1.269503131E+00 1.281464093E+00 1.299009369E+00
1.266670514E+01 1.019531683E+00 1.128025295E+00 1.211020318E+00 1.238403308E+00 1.253732027E+00 1.264435826E+00 1.273505804E+00 1.285616215E+00 1.303305975E+00
1.283333839E+01 1.020881903E+00 1.141363711E+00 1.215158295E+00 1.241480522E+00 1.257097306E+00 1.268083201E+00 1.277310760E+00 1.289551318E+00 1.307357040E+00
1.300000000E+01 1.023054881E+00 1.151276703E+00 1.218774394E+00 1.244552673E+00 1.260427059E+00 1.271619045E+00 1.280980971E+00 1.293359052E+00 1.311371029E+00
