fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L145 43235114.026 340.1 34.091 2.514482813E-01 1.639326174E-04 2.512287773E-05 1.887128024E-01 1.331238566E-04 6.094742198E-01 0.000000000E+00 
L146 43260533.894 340.06 34.095 2.529293790E-01 1.649909669E-04 2.554106273E-05 1.902499286E-01 1.342519314E-04 6.120395941E-01 0.000000000E+00 
L147 43281534.845 340.04 34.097 2.525175087E-01 1.658405966E-04 2.562431388E-05 1.895500829E-01 1.351822710E-04 6.118851288E-01 0.000000000E+00 
L148 43302537.668 340.01 34.1 2.531426341E-01 1.668105976E-04 2.588141430E-05 1.898084502E-01 1.363554430E-04 6.129133370E-01 0.000000000E+00 
L149 43323535.849 340 34.101 2.541955394E-01 1.679076027E-04 2.608590316E-05 1.907560981E-01 1.367454377E-04 6.111778290E-01 0.000000000E+00 
L150 43344527.031 339.99 34.102 2.538256489E-01 1.687396431E-04 2.636846142E-05 1.892542920E-01 1.393240890E-04 6.156475543E-01 0.000000000E+00 
L151 43365528.662 340 34.101 2.549437285E-01 1.694430146E-04 2.645069794E-05 1.913985608E-01 1.381959821E-04 6.123068721E-01 0.000000000E+00 
L152 43386528.258 339.97 34.104 2.544166371E-01 1.699526476E-04 2.653789994E-05 1.916528576E-01 1.384790100E-04 6.137522680E-01 0.000000000E+00 
L153 43407529.531 339.97 34.104 2.548289322E-01 1.706531629E-04 2.664798632E-05 1.910351084E-01 1.394901488E-04 6.127753977E-01 0.000000000E+00 
L154 43428530.035 339.96 34.105 2.557438016E-01 1.716201671E-04 2.693590730E-05 1.916708310E-01 1.405222914E-04 6.137028946E-01 0.000000000E+00 
L155 43449530.9 339.96 34.105 2.563273387E-01 1.722798329E-04 2.715227962E-05 1.938414392E-01 1.400576364E-04 6.148609716E-01 0.000000000E+00 
L156 43470531.831 339.97 34.104 2.557033279E-01 1.733877665E-04 2.718191713E-05 1.918595625E-01 1.416664325E-04 6.130914388E-01 0.000000000E+00 
L157 43491532.361 339.99 34.102 2.567542645E-01 1.740360607E-04 2.747737965E-05 1.925719546E-01 1.426729266E-04 6.149196966E-01 0.000000000E+00 
L158 43512533.41 339.99 34.102 2.568076478E-01 1.747420719E-04 2.770391239E-05 1.938423555E-01 1.429336877E-04 6.173559970E-01 0.000000000E+00 
L159 43533534.107 340 34.101 2.569582612E-01 1.753339868E-04 2.774889528E-05 1.942199055E-01 1.428616519E-04 6.159096451E-01 0.000000000E+00 
L160 43554534.675 340 34.101 2.568170713E-01 1.759080091E-04 2.774190849E-05 1.928527908E-01 1.438387744E-04 6.140826573E-01 0.000000000E+00 
L161 43575525.669 340 34.101 2.570882975E-01 1.764408130E-04 2.790958480E-05 1.928678745E-01 1.446964043E-04 6.152788933E-01 0.000000000E+00 
L162 43596526.184 340.01 34.1 2.577199478E-01 1.772831563E-04 2.819682407E-05 1.943830464E-01 1.450644090E-04 6.171414047E-01 0.000000000E+00 
L163 43617527.485 340 34.101 2.573647620E-01 1.779637046E-04 2.820338012E-05 1.944810979E-01 1.450375312E-04 6.157729960E-01 0.000000000E+00 
L164 43638529.455 340.01 34.1 2.577220070E-01 1.787266213E-04 2.841625690E-05 1.928914959E-01 1.473329551E-04 6.169161226E-01 0.000000000E+00 
L165 43659758.88 340 34.101 2.585252878E-01 1.793876288E-04 2.870342466E-05 1.952187100E-01 1.470445238E-04 6.189252442E-01 0.000000000E+00 
L166 43680759.591 340.01 34.1 2.580694879E-01 1.799584617E-04 2.870123418E-05 1.942125711E-01 1.477828421E-04 6.180045037E-01 0.000000000E+00 
L167 43701760.804 340.02 34.099 2.584153323E-01 1.803463990E-04 2.871493627E-05 1.940881081E-01 1.479351542E-04 6.161438304E-01 0.000000000E+00 
L168 43722761.331 340.02 34.099 2.583708538E-01 1.809319868E-04 2.885056374E-05 1.958784160E-01 1.473043457E-04 6.171566759E-01 0.000000000E+00 
L169 43743762.376 340.02 34.099 2.591968717E-01 1.815171106E-04 2.910796874E-05 1.950705299E-01 1.492344916E-04 6.186778597E-01 0.000000000E+00 
L170 43764762.895 340.02 34.099 2.591715537E-01 1.822071944E-04 2.924247949E-05 1.945230955E-01 1.503139962E-04 6.192433345E-01 0.000000000E+00 
L171 43785753.691 340.03 34.098 2.599667260E-01 1.827035187E-04 2.926511630E-05 1.960641565E-01 1.492735518E-04 6.161487590E-01 0.000000000E+00 
L172 43807035.6739 340.04 34.097 2.600314240E-01 1.833626386E-04 2.954394990E-05 1.961755743E-01 1.506143892E-04 6.196291975E-01 1.806371885E-17 
L173 43827755.312 340.04 34.097 2.596333806E-01 1.841133493E-04 2.955554868E-05 1.941235154E-01 1.522659147E-04 6.182914193E-01 0.000000000E+00 
