T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.276102903E+00 1.233014421E+00 4.308848200E-02 1.275648877E+00 1.232815546E+00 4.283333100E-02 4.540260000E-04 1.988750000E-04
295 1.275543699E+00 1.233974912E+00 4.156878700E-02 1.275141572E+00 1.233791609E+00 4.134996300E-02 4.021270000E-04 1.833030000E-04
300 1.276055782E+00 1.235769126E+00 4.028665600E-02 1.275701471E+00 1.235597901E+00 4.010357000E-02 3.543110000E-04 1.712250000E-04
305 1.277557692E+00 1.237893453E+00 3.966423900E-02 1.277244736E+00 1.237733801E+00 3.951093500E-02 3.129560000E-04 1.596520000E-04
310 1.279666203E+00 1.240740570E+00 3.892563300E-02 1.279385889E+00 1.240585859E+00 3.880003000E-02 2.803140000E-04 1.547110000E-04
315 1.282212877E+00 1.243830711E+00 3.838216600E-02 1.281955503E+00 1.243672215E+00 3.828328800E-02 2.573740000E-04 1.584960000E-04
320 1.284774128E+00 1.246536962E+00 3.823716600E-02 1.284529893E+00 1.246374685E+00 3.815520800E-02 2.442350000E-04 1.622770000E-04
325 1.286945118E+00 1.249312474E+00 3.763264400E-02 1.286704530E+00 1.249135349E+00 3.756918100E-02 2.405880000E-04 1.771250000E-04
330 1.288329584E+00 1.251778598E+00 3.655098600E-02 1.288084025E+00 1.251579693E+00 3.650433200E-02 2.455590000E-04 1.989050000E-04
335 1.288139673E+00 1.253313582E+00 3.482609100E-02 1.287883470E+00 1.253088621E+00 3.479484900E-02 2.562030000E-04 2.249610000E-04
340 1.285090444E+00 1.254478100E+00 3.061234400E-02 1.284821132E+00 1.254217077E+00 3.060405500E-02 2.693120000E-04 2.610230000E-04
