fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:12 289.5 40.05 1.000E+000 4.995E+000 1.648E-005 2.222E+004 2.772E+000 1.132E-008 1.691E-004 2.509E-001 1.690E-004 1.910E-005 4.504E-001 1.629E-001 1.172E-004 1.140E-002 
00L2 7:39 291.9 39.72 1.000E+000 5.231E+000 1.611E-005 2.066E+004 2.747E+000 1.285E-008 1.703E-004 2.452E-001 1.702E-004 1.859E-005 4.456E-001 1.585E-001 1.172E-004 1.140E-002 
00L3 7:58 294.3 39.4 1.000E+000 5.324E+000 1.666E-005 1.917E+004 2.728E+000 1.419E-008 1.712E-004 2.381E-001 1.711E-004 1.790E-005 4.396E-001 1.532E-001 1.168E-004 6.612E-003 
00L4 8:19 296.9 39.05 1.000E+000 5.363E+000 1.588E-005 1.761E+004 2.711E+000 1.582E-008 1.715E-004 2.306E-001 1.713E-004 1.711E-005 4.329E-001 1.475E-001 1.159E-004 2.953E-002 
00L5 8:36 299.7 38.69 1.000E+000 5.428E+000 1.526E-005 1.602E+004 2.696E+000 1.764E-008 1.719E-004 2.227E-001 1.717E-004 1.627E-005 4.255E-001 1.413E-001 1.151E-004 5.805E-003 
00L6 8:58 302.4 38.34 1.000E+000 5.393E+000 1.521E-005 1.457E+004 2.684E+000 1.942E-008 1.736E-004 2.153E-001 1.734E-004 1.562E-005 4.184E-001 1.357E-001 1.150E-004 1.902E-002 
00L7 9:15 304.8 38.04 1.000E+000 5.411E+000 1.548E-005 1.334E+004 2.673E+000 2.104E-008 1.740E-004 2.081E-001 1.738E-004 1.488E-005 4.116E-001 1.303E-001 1.141E-004 3.443E-003 
00L8 9:39 306.9 37.78 1.000E+000 5.364E+000 1.594E-005 1.232E+004 2.658E+000 2.283E-008 1.726E-004 2.015E-001 1.724E-004 1.409E-005 4.056E-001 1.255E-001 1.122E-004 1.631E-002 
00L9 9:56 310.4 37.35 1.000E+000 5.550E+000 1.444E-005 1.072E+004 2.652E+000 2.530E-008 1.746E-004 1.916E-001 1.743E-004 1.321E-005 3.955E-001 1.181E-001 1.118E-004 4.788E-003 
0L10 10:17 312.9 37.05 1.000E+000 5.865E+000 1.498E-005 9.653E+003 2.641E+000 2.730E-008 1.748E-004 1.840E-001 1.745E-004 1.246E-005 3.880E-001 1.126E-001 1.106E-004 1.270E-003 
0L11 10:33 315.3 36.77 1.000E+000 5.559E+000 1.436E-005 8.694E+003 2.637E+000 2.923E-008 1.759E-004 1.772E-001 1.755E-004 1.186E-005 3.812E-001 1.076E-001 1.101E-004 9.632E-004 
0L12 11:3 317.6 36.51 1.000E+000 5.568E+000 1.493E-005 7.833E+003 2.616E+000 3.211E-008 1.759E-004 1.712E-001 1.756E-004 1.129E-005 3.755E-001 1.033E-001 1.092E-004 2.110E-003 
0L13 11:20 320.2 36.21 1.000E+000 5.799E+000 1.409E-005 6.927E+003 2.613E+000 3.407E-008 1.754E-004 1.626E-001 1.750E-004 1.044E-005 3.669E-001 9.720E-002 1.073E-004 1.232E-003 
0L14 11:45 322.6 35.94 1.000E+000 5.808E+000 1.455E-005 6.156E+003 2.608E+000 3.636E-008 1.773E-004 1.562E-001 1.768E-004 9.949E-006 3.603E-001 9.270E-002 1.072E-004 6.146E-004 
0L15 12:4 325.1 35.66 1.000E+000 5.981E+000 1.493E-005 5.417E+003 2.595E+000 3.920E-008 1.767E-004 1.486E-001 1.761E-004 9.234E-006 3.529E-001 8.740E-002 1.055E-004 9.835E-004 
0L16 12:26 328.1 35.34 1.000E+000 6.302E+000 1.532E-005 4.618E+003 2.580E+000 4.291E-008 1.767E-004 1.400E-001 1.760E-004 8.488E-006 3.444E-001 8.150E-002 1.040E-004 4.619E-003 
0L17 12:42 330.8 35.05 1.000E+000 6.701E+000 1.573E-005 3.982E+003 2.558E+000 4.731E-008 1.788E-004 1.337E-001 1.780E-004 8.045E-006 3.382E-001 7.720E-002 1.041E-004 1.199E-003 
