N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 300 2.400E-4 1.200122931E+00 1.202650487E+00
1.468000E+10 3.162E+15 300 2.400E-4 1.200945976E+00 1.202673612E+00
2.154000E+10 3.162E+15 300 2.400E-4 1.201528481E+00 1.202707283E+00
3.162000E+10 3.162E+15 300 2.400E-4 1.201953061E+00 1.202756148E+00
4.642000E+10 3.162E+15 300 2.400E-4 1.202280462E+00 1.202826765E+00
6.813000E+10 3.162E+15 300 2.400E-4 1.202557010E+00 1.202928019E+00
1.000000E+11 3.162E+15 300 2.400E-4 1.202820358E+00 1.203071775E+00
1.468000E+11 3.162E+15 300 2.400E-4 1.203102917E+00 1.203272864E+00
2.154000E+11 3.162E+15 300 2.400E-4 1.203434016E+00 1.203548514E+00
3.162000E+11 3.162E+15 300 2.400E-4 1.203839129E+00 1.203915953E+00
4.642000E+11 3.162E+15 300 2.400E-4 1.204336698E+00 1.204387995E+00
6.813000E+11 3.162E+15 300 2.400E-4 1.205318140E+00 1.205623214E+00
1.000000E+12 3.162E+15 300 2.400E-4 1.212533215E+00 1.212627975E+00
1.468000E+12 3.162E+15 300 2.400E-4 1.213374400E+00 1.213389995E+00
2.154000E+12 3.162E+15 300 2.400E-4 1.214242884E+00 1.214249207E+00
3.162000E+12 3.162E+15 300 2.400E-4 1.220713592E+00 1.220722936E+00
4.642000E+12 3.162E+15 300 2.400E-4 1.233073766E+00 1.233207024E+00
6.813000E+12 3.162E+15 300 2.400E-4 1.233929993E+00 1.233933584E+00
1.000000E+13 3.162E+15 300 2.400E-4 1.234484482E+00 1.234486852E+00
